fishid,ka,date,tl_mm,weight_g,lake,sex
T412074,43.45,3000-09-12,1350,12800,Chabarovice,F
T412074,44.88,3000-09-13,1350,12800,Chabarovice,F
T412074,45.12,3000-09-14,1350,12800,Chabarovice,F
T412074,50.71,3000-09-15,1350,12800,Chabarovice,F
T412074,34.18,3000-09-16,1350,12800,Chabarovice,F
T412074,29.16,3000-09-17,1350,12800,Chabarovice,F
T412074,58.97,3000-09-18,1350,12800,Chabarovice,F
T412074,62.57,3000-09-19,1350,12800,Chabarovice,F
T412074,34.09,3000-09-20,1350,12800,Chabarovice,F
T412074,59.93,3000-09-21,1350,12800,Chabarovice,F
T412074,54.61,3000-09-22,1350,12800,Chabarovice,F
T412074,37.42,3000-09-23,1350,12800,Chabarovice,F
T412074,45.37,3000-09-24,1350,12800,Chabarovice,F
T412074,58.15,3000-09-25,1350,12800,Chabarovice,F
T412074,59.94,3000-09-26,1350,12800,Chabarovice,F
T412074,52.84,3000-09-27,1350,12800,Chabarovice,F
T412074,37.29,3000-09-28,1350,12800,Chabarovice,F
T412074,14.01,3000-09-29,1350,12800,Chabarovice,F
T412074,1.67,3000-09-30,1350,12800,Chabarovice,F
T412074,1.67,3000-10-01,1350,12800,Chabarovice,F
T412074,29.68,3000-10-02,1350,12800,Chabarovice,F
T412074,51.56,3000-10-03,1350,12800,Chabarovice,F
T412074,39.63,3000-10-04,1350,12800,Chabarovice,F
T412074,36.63,3000-10-05,1350,12800,Chabarovice,F
T412074,43.26,3000-10-06,1350,12800,Chabarovice,F
T412074,67.61,3000-10-07,1350,12800,Chabarovice,F
T412074,53.27,3000-10-08,1350,12800,Chabarovice,F
T412074,49.01,3000-10-09,1350,12800,Chabarovice,F
T412074,44.4,3000-10-10,1350,12800,Chabarovice,F
T412074,45.22,3000-10-11,1350,12800,Chabarovice,F
T412074,46.87,3000-10-12,1350,12800,Chabarovice,F
T412074,34.24,3000-10-13,1350,12800,Chabarovice,F
T412074,64.2,3000-10-14,1350,12800,Chabarovice,F
T412074,58.46,3000-10-15,1350,12800,Chabarovice,F
T412074,43.49,3000-10-16,1350,12800,Chabarovice,F
T412074,28.51,3000-10-17,1350,12800,Chabarovice,F
T412074,39.26,3000-10-18,1350,12800,Chabarovice,F
T412074,47.96,3000-10-19,1350,12800,Chabarovice,F
T412074,36.44,3000-10-20,1350,12800,Chabarovice,F
T412074,51.79,3000-10-21,1350,12800,Chabarovice,F
T412074,46.45,3000-10-22,1350,12800,Chabarovice,F
T412074,31.33,3000-10-23,1350,12800,Chabarovice,F
T412074,43.4,3000-10-24,1350,12800,Chabarovice,F
T412074,43.45,3000-10-25,1350,12800,Chabarovice,F
T412074,40.17,3000-10-26,1350,12800,Chabarovice,F
T412074,44.73,3000-10-27,1350,12800,Chabarovice,F
T412074,64.29,3000-10-28,1350,12800,Chabarovice,F
T412074,46.25,3000-10-29,1350,12800,Chabarovice,F
T412074,60.93,3000-10-30,1350,12800,Chabarovice,F
T412074,65.17,3000-10-31,1350,12800,Chabarovice,F
T412074,38.66,3000-11-01,1350,12800,Chabarovice,F
T412074,21.92,3000-11-02,1350,12800,Chabarovice,F
T412074,55.44,3000-11-03,1350,12800,Chabarovice,F
T412074,1.61,3000-11-04,1350,12800,Chabarovice,F
T412074,1.62,3000-11-05,1350,12800,Chabarovice,F
T412074,1.64,3000-11-06,1350,12800,Chabarovice,F
T412074,1.67,3000-11-07,1350,12800,Chabarovice,F
T412074,1.63,3000-11-08,1350,12800,Chabarovice,F
T412074,1.63,3000-11-09,1350,12800,Chabarovice,F
T412074,1.64,3000-11-10,1350,12800,Chabarovice,F
T412074,39.23,3000-11-11,1350,12800,Chabarovice,F
T412074,24.49,3000-11-12,1350,12800,Chabarovice,F
T412074,26.31,3000-11-13,1350,12800,Chabarovice,F
T412074,59.14,3000-11-14,1350,12800,Chabarovice,F
T412074,11.76,3000-11-15,1350,12800,Chabarovice,F
T412074,32.95,3000-11-16,1350,12800,Chabarovice,F
T412074,23.79,3000-11-17,1350,12800,Chabarovice,F
T412074,33.54,3000-11-18,1350,12800,Chabarovice,F
T412074,25.19,3000-11-19,1350,12800,Chabarovice,F
T412074,12.48,3000-11-20,1350,12800,Chabarovice,F
T412075,10.33,3000-06-02,1350,16750,Chabarovice,M
T412075,43.1,3000-06-04,1350,16750,Chabarovice,M
T412075,57.19,3000-06-05,1350,16750,Chabarovice,M
T412075,45.13,3000-06-06,1350,16750,Chabarovice,M
T412075,48.1,3000-06-07,1350,16750,Chabarovice,M
T412075,65.68,3000-06-08,1350,16750,Chabarovice,M
T412075,17.77,3000-06-09,1350,16750,Chabarovice,M
T412075,44.2,3000-06-10,1350,16750,Chabarovice,M
T412075,55.13,3000-06-11,1350,16750,Chabarovice,M
T412075,33.2,3000-06-12,1350,16750,Chabarovice,M
T412075,16.41,3000-06-13,1350,16750,Chabarovice,M
T412075,70.97,3000-06-15,1350,16750,Chabarovice,M
T412075,84.77,3000-06-16,1350,16750,Chabarovice,M
T412075,39.36,3000-06-17,1350,16750,Chabarovice,M
T412075,79.64,3000-06-18,1350,16750,Chabarovice,M
T412075,49.91,3000-06-19,1350,16750,Chabarovice,M
T412075,54.61,3000-06-20,1350,16750,Chabarovice,M
T412075,27.1,3000-06-21,1350,16750,Chabarovice,M
T412075,16.47,3000-06-22,1350,16750,Chabarovice,M
T412075,32.03,3000-06-23,1350,16750,Chabarovice,M
T412075,15.61,3000-06-24,1350,16750,Chabarovice,M
T412075,41.3,3000-06-25,1350,16750,Chabarovice,M
T412075,28.78,3000-06-26,1350,16750,Chabarovice,M
T412075,16.77,3000-06-27,1350,16750,Chabarovice,M
T412075,44.88,3000-06-28,1350,16750,Chabarovice,M
T412075,40.83,3000-06-29,1350,16750,Chabarovice,M
T412075,16.46,3000-06-30,1350,16750,Chabarovice,M
T412075,35.86,3000-07-01,1350,16750,Chabarovice,M
T412075,17.71,3000-07-06,1350,16750,Chabarovice,M
T412075,22.16,3000-07-07,1350,16750,Chabarovice,M
T412075,30.75,3000-07-08,1350,16750,Chabarovice,M
T412075,54.13,3000-07-09,1350,16750,Chabarovice,M
T412075,18.68,3000-07-10,1350,16750,Chabarovice,M
T412075,27.86,3000-07-11,1350,16750,Chabarovice,M
T412075,16.39,3000-07-12,1350,16750,Chabarovice,M
T412075,34.94,3000-07-13,1350,16750,Chabarovice,M
T412075,15.83,3000-07-14,1350,16750,Chabarovice,M
T412075,26.85,3000-07-15,1350,16750,Chabarovice,M
T412075,26.4,3000-07-16,1350,16750,Chabarovice,M
T412075,18.36,3000-07-18,1350,16750,Chabarovice,M
T412075,24.13,3000-07-19,1350,16750,Chabarovice,M
T412075,23.33,3000-07-20,1350,16750,Chabarovice,M
T412075,15.56,3000-07-21,1350,16750,Chabarovice,M
T412075,17.52,3000-07-22,1350,16750,Chabarovice,M
T412075,18.48,3000-07-23,1350,16750,Chabarovice,M
T412075,15.14,3000-07-24,1350,16750,Chabarovice,M
T412075,26.35,3000-07-25,1350,16750,Chabarovice,M
T412075,28.98,3000-07-26,1350,16750,Chabarovice,M
T412075,22.27,3000-07-27,1350,16750,Chabarovice,M
T412075,38.68,3000-07-28,1350,16750,Chabarovice,M
T412075,29.41,3000-07-29,1350,16750,Chabarovice,M
T412075,30.48,3000-07-30,1350,16750,Chabarovice,M
T412075,22.24,3000-07-31,1350,16750,Chabarovice,M
T412075,17.28,3000-08-01,1350,16750,Chabarovice,M
T412075,24.11,3000-08-02,1350,16750,Chabarovice,M
T412075,26.71,3000-08-03,1350,16750,Chabarovice,M
T412075,18.64,3000-08-04,1350,16750,Chabarovice,M
T412075,26.6,3000-08-05,1350,16750,Chabarovice,M
T412075,20.68,3000-08-06,1350,16750,Chabarovice,M
T412075,18.92,3000-08-08,1350,16750,Chabarovice,M
T412075,15.47,3000-08-09,1350,16750,Chabarovice,M
T412075,24.67,3000-08-10,1350,16750,Chabarovice,M
T412075,18.14,3000-08-11,1350,16750,Chabarovice,M
T412075,15.6,3000-08-12,1350,16750,Chabarovice,M
T412075,13.96,3000-08-13,1350,16750,Chabarovice,M
T412075,60.95,3000-08-14,1350,16750,Chabarovice,M
T412075,37.26,3000-08-15,1350,16750,Chabarovice,M
T412075,82.99,3000-08-16,1350,16750,Chabarovice,M
T412075,71.88,3000-08-17,1350,16750,Chabarovice,M
T412075,70.07,3000-08-18,1350,16750,Chabarovice,M
T412075,39.92,3000-08-19,1350,16750,Chabarovice,M
T412075,15.28,3000-08-20,1350,16750,Chabarovice,M
T412075,14.14,3000-08-21,1350,16750,Chabarovice,M
T412075,80.26,3000-08-22,1350,16750,Chabarovice,M
T412075,5.58,3000-08-23,1350,16750,Chabarovice,M
T412075,8.9,3000-08-24,1350,16750,Chabarovice,M
T412075,8.68,3000-08-25,1350,16750,Chabarovice,M
T412075,13.6,3000-08-26,1350,16750,Chabarovice,M
T412075,28.08,3000-08-27,1350,16750,Chabarovice,M
T412075,31.91,3000-08-28,1350,16750,Chabarovice,M
T412075,31.26,3000-08-29,1350,16750,Chabarovice,M
T412075,11.81,3000-08-30,1350,16750,Chabarovice,M
T412075,11.94,3000-08-31,1350,16750,Chabarovice,M
T412075,20.72,3000-09-01,1350,16750,Chabarovice,M
T412075,21.32,3000-09-02,1350,16750,Chabarovice,M
T412075,11.36,3000-09-03,1350,16750,Chabarovice,M
T412075,14.22,3000-09-04,1350,16750,Chabarovice,M
T412075,39.21,3000-09-05,1350,16750,Chabarovice,M
T412075,39.62,3000-09-06,1350,16750,Chabarovice,M
T412075,27.77,3000-09-07,1350,16750,Chabarovice,M
T412075,14.48,3000-09-08,1350,16750,Chabarovice,M
T412075,14.92,3000-09-09,1350,16750,Chabarovice,M
T412075,23.85,3000-09-10,1350,16750,Chabarovice,M
T412075,26.14,3000-09-11,1350,16750,Chabarovice,M
T412075,22.17,3000-09-12,1350,16750,Chabarovice,M
T412075,9.16,3000-09-13,1350,16750,Chabarovice,M
T412075,12.81,3000-09-14,1350,16750,Chabarovice,M
T412075,22.84,3000-09-15,1350,16750,Chabarovice,M
T412075,31.81,3000-09-16,1350,16750,Chabarovice,M
T412075,17.62,3000-09-17,1350,16750,Chabarovice,M
T412075,12.96,3000-09-18,1350,16750,Chabarovice,M
T412075,11.71,3000-09-19,1350,16750,Chabarovice,M
T412075,15.52,3000-09-20,1350,16750,Chabarovice,M
T412075,11.28,3000-09-21,1350,16750,Chabarovice,M
T412075,12,3000-09-22,1350,16750,Chabarovice,M
T412075,12.33,3000-09-23,1350,16750,Chabarovice,M
T412075,11.08,3000-09-24,1350,16750,Chabarovice,M
T412075,7.7,3000-09-25,1350,16750,Chabarovice,M
T412075,14.14,3000-09-26,1350,16750,Chabarovice,M
T412075,6.78,3000-09-27,1350,16750,Chabarovice,M
T412075,10.29,3000-09-28,1350,16750,Chabarovice,M
T412075,7.73,3000-09-29,1350,16750,Chabarovice,M
T412075,10.93,3000-09-30,1350,16750,Chabarovice,M
T412075,25.35,3000-10-01,1350,16750,Chabarovice,M
T412075,13.94,3000-10-02,1350,16750,Chabarovice,M
T412075,3.69,3000-10-03,1350,16750,Chabarovice,M
T412075,14.52,3000-10-04,1350,16750,Chabarovice,M
T412075,5.88,3000-10-05,1350,16750,Chabarovice,M
T412075,18.89,3000-10-06,1350,16750,Chabarovice,M
T412075,56.52,3000-10-07,1350,16750,Chabarovice,M
T412075,27.17,3000-10-08,1350,16750,Chabarovice,M
T412075,43.64,3000-10-09,1350,16750,Chabarovice,M
T412075,52.49,3000-10-10,1350,16750,Chabarovice,M
T412075,50.1,3000-10-11,1350,16750,Chabarovice,M
T412075,64.96,3000-10-12,1350,16750,Chabarovice,M
T412075,29.12,3000-10-13,1350,16750,Chabarovice,M
T412075,36.56,3000-10-14,1350,16750,Chabarovice,M
T412075,37.4,3000-10-15,1350,16750,Chabarovice,M
T412075,19.54,3000-10-16,1350,16750,Chabarovice,M
T412075,42.36,3000-10-17,1350,16750,Chabarovice,M
T412075,32.1,3000-10-18,1350,16750,Chabarovice,M
T412075,70.75,3000-10-19,1350,16750,Chabarovice,M
T412075,42.88,3000-10-20,1350,16750,Chabarovice,M
T412075,43.89,3000-10-21,1350,16750,Chabarovice,M
T412075,22.6,3000-10-22,1350,16750,Chabarovice,M
T412075,44.7,3000-10-23,1350,16750,Chabarovice,M
T412075,49.61,3000-10-24,1350,16750,Chabarovice,M
T412075,38.52,3000-10-25,1350,16750,Chabarovice,M
T412075,40.13,3000-10-26,1350,16750,Chabarovice,M
T412075,30.89,3000-10-27,1350,16750,Chabarovice,M
T412075,37.49,3000-10-28,1350,16750,Chabarovice,M
T412075,15.7,3000-10-29,1350,16750,Chabarovice,M
T412075,10.72,3000-10-30,1350,16750,Chabarovice,M
T412075,4.65,3000-10-31,1350,16750,Chabarovice,M
T412075,25.1,3000-11-01,1350,16750,Chabarovice,M
T412075,9.45,3000-11-02,1350,16750,Chabarovice,M
T412075,14.65,3000-11-03,1350,16750,Chabarovice,M
T412075,30.83,3000-11-04,1350,16750,Chabarovice,M
T412075,10,3000-11-05,1350,16750,Chabarovice,M
T412075,1.71,3000-11-06,1350,16750,Chabarovice,M
T412075,1.99,3000-11-07,1350,16750,Chabarovice,M
T412075,39.71,3000-11-08,1350,16750,Chabarovice,M
T412075,17.11,3000-11-09,1350,16750,Chabarovice,M
T412075,17.33,3000-11-10,1350,16750,Chabarovice,M
T412075,46.43,3000-11-11,1350,16750,Chabarovice,M
T412075,36.14,3000-11-12,1350,16750,Chabarovice,M
T412075,50.49,3000-11-13,1350,16750,Chabarovice,M
T412075,50.29,3000-11-14,1350,16750,Chabarovice,M
T412075,21.07,3000-11-15,1350,16750,Chabarovice,M
T412075,31.45,3000-11-16,1350,16750,Chabarovice,M
T412075,36.4,3000-11-17,1350,16750,Chabarovice,M
T412075,29.8,3000-11-18,1350,16750,Chabarovice,M
T412075,20.63,3000-11-19,1350,16750,Chabarovice,M
T412075,37.28,3000-11-20,1350,16750,Chabarovice,M
T412076,2.88,3000-06-01,930,4780,Chabarovice,F
T412076,5.08,3000-06-03,930,4780,Chabarovice,F
T412076,2.26,3000-06-07,930,4780,Chabarovice,F
T412076,2.48,3000-06-08,930,4780,Chabarovice,F
T412076,4.23,3000-06-09,930,4780,Chabarovice,F
T412076,2.34,3000-06-10,930,4780,Chabarovice,F
T412076,4.37,3000-06-11,930,4780,Chabarovice,F
T412076,10.4,3000-06-12,930,4780,Chabarovice,F
T412076,19.98,3000-06-14,930,4780,Chabarovice,F
T412076,4.88,3000-06-15,930,4780,Chabarovice,F
T412076,3.68,3000-06-16,930,4780,Chabarovice,F
T412076,17.31,3000-06-17,930,4780,Chabarovice,F
T412076,5.58,3000-06-18,930,4780,Chabarovice,F
T412076,13.92,3000-06-19,930,4780,Chabarovice,F
T412076,4.39,3000-06-20,930,4780,Chabarovice,F
T412076,13.02,3000-06-21,930,4780,Chabarovice,F
T412076,4.35,3000-06-22,930,4780,Chabarovice,F
T412076,3.71,3000-06-23,930,4780,Chabarovice,F
T412076,9.46,3000-06-24,930,4780,Chabarovice,F
T412076,9.6,3000-06-25,930,4780,Chabarovice,F
T412076,15.14,3000-06-27,930,4780,Chabarovice,F
T412076,2.91,3000-06-28,930,4780,Chabarovice,F
T412076,18.35,3000-07-01,930,4780,Chabarovice,F
T412076,4.25,3000-07-06,930,4780,Chabarovice,F
T412076,15.48,3000-07-07,930,4780,Chabarovice,F
T412076,33.45,3000-07-08,930,4780,Chabarovice,F
T412076,32.92,3000-07-09,930,4780,Chabarovice,F
T412076,34.88,3000-07-10,930,4780,Chabarovice,F
T412076,23.72,3000-07-11,930,4780,Chabarovice,F
T412076,17.85,3000-07-12,930,4780,Chabarovice,F
T412076,24.78,3000-07-13,930,4780,Chabarovice,F
T412076,20.38,3000-07-14,930,4780,Chabarovice,F
T412076,22.34,3000-07-15,930,4780,Chabarovice,F
T412076,7.81,3000-07-16,930,4780,Chabarovice,F
T412076,20.76,3000-07-17,930,4780,Chabarovice,F
T412076,7.53,3000-07-18,930,4780,Chabarovice,F
T412076,15.01,3000-07-19,930,4780,Chabarovice,F
T412076,16.67,3000-07-20,930,4780,Chabarovice,F
T412076,13.73,3000-07-21,930,4780,Chabarovice,F
T412076,14.42,3000-07-22,930,4780,Chabarovice,F
T412076,23.06,3000-07-23,930,4780,Chabarovice,F
T412076,13.96,3000-07-24,930,4780,Chabarovice,F
T412076,20.37,3000-07-25,930,4780,Chabarovice,F
T412076,13.4,3000-07-26,930,4780,Chabarovice,F
T412076,15.66,3000-07-27,930,4780,Chabarovice,F
T412076,20.31,3000-07-28,930,4780,Chabarovice,F
T412076,8.72,3000-07-29,930,4780,Chabarovice,F
T412076,5.74,3000-07-30,930,4780,Chabarovice,F
T412076,7.43,3000-07-31,930,4780,Chabarovice,F
T412076,7.72,3000-08-01,930,4780,Chabarovice,F
T412076,6.98,3000-08-02,930,4780,Chabarovice,F
T412076,7.47,3000-08-03,930,4780,Chabarovice,F
T412076,9.18,3000-08-04,930,4780,Chabarovice,F
T412076,10.04,3000-08-05,930,4780,Chabarovice,F
T412076,6.67,3000-08-06,930,4780,Chabarovice,F
T412076,11.7,3000-08-08,930,4780,Chabarovice,F
T412076,16.86,3000-08-09,930,4780,Chabarovice,F
T412076,11.37,3000-08-10,930,4780,Chabarovice,F
T412076,7.2,3000-08-11,930,4780,Chabarovice,F
T412076,8.36,3000-08-12,930,4780,Chabarovice,F
T412076,6.95,3000-08-13,930,4780,Chabarovice,F
T412076,12.44,3000-08-14,930,4780,Chabarovice,F
T412076,11.09,3000-08-15,930,4780,Chabarovice,F
T412076,7.03,3000-08-16,930,4780,Chabarovice,F
T412076,9.87,3000-08-17,930,4780,Chabarovice,F
T412076,7.72,3000-08-18,930,4780,Chabarovice,F
T412076,9.14,3000-08-19,930,4780,Chabarovice,F
T412076,19.13,3000-08-20,930,4780,Chabarovice,F
T412076,7.97,3000-08-21,930,4780,Chabarovice,F
T412076,19.16,3000-08-22,930,4780,Chabarovice,F
T412076,9.61,3000-08-23,930,4780,Chabarovice,F
T412076,7.91,3000-08-24,930,4780,Chabarovice,F
T412076,17.77,3000-08-25,930,4780,Chabarovice,F
T412076,13.6,3000-08-26,930,4780,Chabarovice,F
T412076,39.61,3000-08-27,930,4780,Chabarovice,F
T412076,21.29,3000-08-28,930,4780,Chabarovice,F
T412076,22.26,3000-08-29,930,4780,Chabarovice,F
T412076,20.89,3000-08-30,930,4780,Chabarovice,F
T412076,7.69,3000-08-31,930,4780,Chabarovice,F
T412076,3.37,3000-09-01,930,4780,Chabarovice,F
T412076,14.73,3000-09-02,930,4780,Chabarovice,F
T412076,15.14,3000-09-03,930,4780,Chabarovice,F
T412076,18.86,3000-09-04,930,4780,Chabarovice,F
T412076,19.97,3000-09-05,930,4780,Chabarovice,F
T412076,18.87,3000-09-06,930,4780,Chabarovice,F
T412076,14.91,3000-09-07,930,4780,Chabarovice,F
T412076,13.52,3000-09-08,930,4780,Chabarovice,F
T412076,23.94,3000-09-09,930,4780,Chabarovice,F
T412076,22.26,3000-09-10,930,4780,Chabarovice,F
T412076,12.29,3000-09-11,930,4780,Chabarovice,F
T412076,21.87,3000-09-12,930,4780,Chabarovice,F
T412076,18.95,3000-09-13,930,4780,Chabarovice,F
T412076,20.1,3000-09-14,930,4780,Chabarovice,F
T412076,14,3000-09-15,930,4780,Chabarovice,F
T412076,16.7,3000-09-16,930,4780,Chabarovice,F
T412076,13.48,3000-09-17,930,4780,Chabarovice,F
T412076,9.91,3000-09-18,930,4780,Chabarovice,F
T412076,8.03,3000-09-19,930,4780,Chabarovice,F
T412076,6.81,3000-09-20,930,4780,Chabarovice,F
T412076,6.67,3000-09-21,930,4780,Chabarovice,F
T412076,4.84,3000-09-22,930,4780,Chabarovice,F
T412076,6.99,3000-09-23,930,4780,Chabarovice,F
T412076,14.88,3000-09-24,930,4780,Chabarovice,F
T412076,11.39,3000-09-25,930,4780,Chabarovice,F
T412076,8.31,3000-09-26,930,4780,Chabarovice,F
T412076,17.49,3000-09-27,930,4780,Chabarovice,F
T412076,20.67,3000-09-28,930,4780,Chabarovice,F
T412076,15.1,3000-09-29,930,4780,Chabarovice,F
T412076,6.17,3000-09-30,930,4780,Chabarovice,F
T412076,10.94,3000-10-01,930,4780,Chabarovice,F
T412076,35.53,3000-10-02,930,4780,Chabarovice,F
T412076,28.2,3000-10-03,930,4780,Chabarovice,F
T412076,40.75,3000-10-04,930,4780,Chabarovice,F
T412076,28.08,3000-10-05,930,4780,Chabarovice,F
T412076,9.38,3000-10-06,930,4780,Chabarovice,F
T412076,6.58,3000-10-07,930,4780,Chabarovice,F
T412076,15.06,3000-10-08,930,4780,Chabarovice,F
T412076,13.44,3000-10-09,930,4780,Chabarovice,F
T412076,16.34,3000-10-10,930,4780,Chabarovice,F
T412076,30.91,3000-10-11,930,4780,Chabarovice,F
T412076,9.8,3000-10-12,930,4780,Chabarovice,F
T412076,11.51,3000-10-13,930,4780,Chabarovice,F
T412076,11.47,3000-10-14,930,4780,Chabarovice,F
T412076,11.01,3000-10-15,930,4780,Chabarovice,F
T412076,11.84,3000-10-16,930,4780,Chabarovice,F
T412076,9.85,3000-10-17,930,4780,Chabarovice,F
T412076,14.72,3000-10-18,930,4780,Chabarovice,F
T412076,15,3000-10-19,930,4780,Chabarovice,F
T412076,19.85,3000-10-20,930,4780,Chabarovice,F
T412076,13.09,3000-10-21,930,4780,Chabarovice,F
T412076,13.52,3000-10-22,930,4780,Chabarovice,F
T412076,5.43,3000-10-23,930,4780,Chabarovice,F
T412076,13.2,3000-10-24,930,4780,Chabarovice,F
T412076,33.79,3000-10-25,930,4780,Chabarovice,F
T412076,35.61,3000-10-26,930,4780,Chabarovice,F
T412076,26.45,3000-10-27,930,4780,Chabarovice,F
T412076,16.83,3000-10-28,930,4780,Chabarovice,F
T412076,22.68,3000-10-29,930,4780,Chabarovice,F
T412076,33.45,3000-10-30,930,4780,Chabarovice,F
T412076,28.95,3000-10-31,930,4780,Chabarovice,F
T412076,21.09,3000-11-01,930,4780,Chabarovice,F
T412076,21.22,3000-11-02,930,4780,Chabarovice,F
T412076,8.42,3000-11-03,930,4780,Chabarovice,F
T412076,23.85,3000-11-04,930,4780,Chabarovice,F
T412076,11.58,3000-11-05,930,4780,Chabarovice,F
T412076,20.12,3000-11-06,930,4780,Chabarovice,F
T412076,21.2,3000-11-07,930,4780,Chabarovice,F
T412076,27.46,3000-11-08,930,4780,Chabarovice,F
T412076,23.36,3000-11-09,930,4780,Chabarovice,F
T412076,14.2,3000-11-10,930,4780,Chabarovice,F
T412076,1.67,3000-11-11,930,4780,Chabarovice,F
T412076,1.66,3000-11-12,930,4780,Chabarovice,F
T412076,28.75,3000-11-13,930,4780,Chabarovice,F
T412076,39.4,3000-11-14,930,4780,Chabarovice,F
T412076,48.58,3000-11-15,930,4780,Chabarovice,F
T412076,30.59,3000-11-16,930,4780,Chabarovice,F
T412076,1.74,3000-11-17,930,4780,Chabarovice,F
T412076,39.43,3000-11-18,930,4780,Chabarovice,F
T412076,16.75,3000-11-19,930,4780,Chabarovice,F
T412076,35.69,3000-11-20,930,4780,Chabarovice,F
T412077,5.3,3000-06-01,990,6200,Chabarovice,M
T412077,7,3000-06-02,990,6200,Chabarovice,M
T412077,2.65,3000-06-03,990,6200,Chabarovice,M
T412077,7.79,3000-06-04,990,6200,Chabarovice,M
T412077,3.36,3000-06-05,990,6200,Chabarovice,M
T412077,3.01,3000-06-06,990,6200,Chabarovice,M
T412077,9.06,3000-06-07,990,6200,Chabarovice,M
T412077,6.36,3000-06-08,990,6200,Chabarovice,M
T412077,7.63,3000-06-09,990,6200,Chabarovice,M
T412077,5.84,3000-06-10,990,6200,Chabarovice,M
T412077,6.79,3000-06-11,990,6200,Chabarovice,M
T412077,2.28,3000-06-12,990,6200,Chabarovice,M
T412077,9.01,3000-06-13,990,6200,Chabarovice,M
T412077,8.4,3000-06-15,990,6200,Chabarovice,M
T412077,6.92,3000-06-16,990,6200,Chabarovice,M
T412077,6.99,3000-06-17,990,6200,Chabarovice,M
T412077,4.9,3000-06-18,990,6200,Chabarovice,M
T412077,7.23,3000-06-19,990,6200,Chabarovice,M
T412077,4.73,3000-06-20,990,6200,Chabarovice,M
T412077,4.65,3000-06-21,990,6200,Chabarovice,M
T412077,9.74,3000-06-22,990,6200,Chabarovice,M
T412077,11.44,3000-06-23,990,6200,Chabarovice,M
T412077,26,3000-06-24,990,6200,Chabarovice,M
T412077,52.82,3000-06-25,990,6200,Chabarovice,M
T412077,42.91,3000-06-26,990,6200,Chabarovice,M
T412077,29.74,3000-06-27,990,6200,Chabarovice,M
T412077,13.82,3000-06-28,990,6200,Chabarovice,M
T412077,18.14,3000-06-29,990,6200,Chabarovice,M
T412077,30.05,3000-06-30,990,6200,Chabarovice,M
T412077,3.57,3000-07-01,990,6200,Chabarovice,M
T412077,5.99,3000-07-06,990,6200,Chabarovice,M
T412077,6.89,3000-07-08,990,6200,Chabarovice,M
T412077,10.54,3000-07-09,990,6200,Chabarovice,M
T412077,17.32,3000-07-10,990,6200,Chabarovice,M
T412077,4.75,3000-07-11,990,6200,Chabarovice,M
T412077,6.29,3000-07-12,990,6200,Chabarovice,M
T412077,5.05,3000-07-13,990,6200,Chabarovice,M
T412077,26.08,3000-07-14,990,6200,Chabarovice,M
T412077,20.97,3000-07-15,990,6200,Chabarovice,M
T412077,8.73,3000-07-16,990,6200,Chabarovice,M
T412077,12.64,3000-07-17,990,6200,Chabarovice,M
T412077,12.7,3000-07-18,990,6200,Chabarovice,M
T412077,4.14,3000-07-19,990,6200,Chabarovice,M
T412077,7.81,3000-07-20,990,6200,Chabarovice,M
T412077,7.74,3000-07-21,990,6200,Chabarovice,M
T412077,5.12,3000-07-22,990,6200,Chabarovice,M
T412077,11.98,3000-07-23,990,6200,Chabarovice,M
T412077,7.72,3000-07-24,990,6200,Chabarovice,M
T412077,9.01,3000-07-25,990,6200,Chabarovice,M
T412077,19.04,3000-07-26,990,6200,Chabarovice,M
T412077,7.13,3000-07-27,990,6200,Chabarovice,M
T412077,5.57,3000-07-28,990,6200,Chabarovice,M
T412077,5.83,3000-07-29,990,6200,Chabarovice,M
T412077,7.51,3000-07-30,990,6200,Chabarovice,M
T412077,7.19,3000-07-31,990,6200,Chabarovice,M
T412077,5.46,3000-08-01,990,6200,Chabarovice,M
T412077,5.72,3000-08-02,990,6200,Chabarovice,M
T412077,5.36,3000-08-03,990,6200,Chabarovice,M
T412077,6.18,3000-08-04,990,6200,Chabarovice,M
T412077,7.07,3000-08-05,990,6200,Chabarovice,M
T412077,6.88,3000-08-06,990,6200,Chabarovice,M
T412077,4.22,3000-08-08,990,6200,Chabarovice,M
T412077,6.64,3000-08-09,990,6200,Chabarovice,M
T412077,14.01,3000-08-10,990,6200,Chabarovice,M
T412077,6.24,3000-08-11,990,6200,Chabarovice,M
