fishid,diel_period,date,med.activ,mean.activ,sd.activ,tl_mm,weight_g,sex,lake,pit_id
T449274_1,night,2017-10-31,0.070063235656179,0.0788691951648201,0.0412734308043086,1660,35000,M,Rimov,
T449274_1,day,2017-10-31,0.0654847729953806,0.0713892118703177,0.0422167065337481,1660,35000,M,Rimov,
T449274_1,night,2017-11-01,0.0752202501009816,0.0868874239021369,0.0758810728882699,1660,35000,M,Rimov,
T449274_1,day,2017-11-01,0.0902423884133602,0.1033060425918,0.0636581857299327,1660,35000,M,Rimov,
T449274_1,night,2017-11-02,0.0658276424933227,0.0681578962572241,0.0375183984054141,1660,35000,M,Rimov,
T449274_1,day,2017-11-02,0.0998894153301995,0.101801565553989,0.0519777119526213,1660,35000,M,Rimov,
T449274_1,night,2017-11-03,0.0764207617854802,0.0893825952831175,0.0509875645775679,1660,35000,M,Rimov,
T449274_1,day,2017-11-03,0.0528479449130692,0.0667817334526763,0.0522616722156969,1660,35000,M,Rimov,
T449274_1,night,2017-11-04,0.0749269686277394,0.0821220210800748,0.0462951144471208,1660,35000,M,Rimov,
T449274_1,day,2017-11-04,0.0673125472788281,0.0791747848325329,0.0531327839120799,1660,35000,M,Rimov,
T449274_1,night,2017-11-05,0.0555720049763269,0.0580865812673904,0.0267357850381887,1660,35000,M,Rimov,
T449274_1,day,2017-11-05,0.066086953308167,0.0718183789286474,0.0417682480997599,1660,35000,M,Rimov,
T449274_1,night,2017-11-06,0.0697173111208161,0.0767354880686134,0.0379155946208577,1660,35000,M,Rimov,
T449274_1,day,2017-11-06,0.0615518922826866,0.0682252808554101,0.0449081752596551,1660,35000,M,Rimov,
T449274_1,night,2017-11-07,0.0710830843755176,0.0769891142785647,0.0401761498504051,1660,35000,M,Rimov,
T449274_1,day,2017-11-07,0.0661530701073588,0.076588929430594,0.0505180674818536,1660,35000,M,Rimov,
T449274_1,night,2017-11-08,0.0956869690859456,0.107967372074494,0.0611131420743441,1660,35000,M,Rimov,
T449274_1,day,2017-11-08,0.0782155000381018,0.0848511164173959,0.0467804755763344,1660,35000,M,Rimov,
T449274_1,night,2017-11-09,0.058925110092433,0.0691838502553578,0.0439822756248582,1660,35000,M,Rimov,
T449274_1,day,2017-11-09,0.0726423836453137,0.109492266893563,0.0888110048259213,1660,35000,M,Rimov,
T449274_1,night,2017-11-10,0.0676639203856088,0.072293640305317,0.0363128369813369,1660,35000,M,Rimov,
T449274_1,day,2017-11-10,0.0514552240844197,0.0610118422630287,0.0383786656865546,1660,35000,M,Rimov,
T449274_1,night,2017-11-11,0.066086390783516,0.0733774207677087,0.0355849162796004,1660,35000,M,Rimov,
T449274_1,day,2017-11-11,0.0536949731759883,0.0686915403157984,0.0619524525941111,1660,35000,M,Rimov,
T449274_1,night,2017-11-12,0.0553218369181904,0.0659388295361203,0.0417850462517356,1660,35000,M,Rimov,
T449274_1,day,2017-11-12,0.0213773349916011,0.045726509231186,0.050958049474227,1660,35000,M,Rimov,
T449274_1,night,2017-11-13,0.058458105166003,0.068527931778716,0.0537538723328987,1660,35000,M,Rimov,
T449274_1,day,2017-11-13,0.038658244236671,0.0591156152002749,0.0496884579991164,1660,35000,M,Rimov,
T449274_1,night,2017-11-14,0.0592846153472275,0.0672905325728044,0.0465589527770556,1660,35000,M,Rimov,
T449274_1,day,2017-11-14,0.0676485066334788,0.0797326626068907,0.0594998642470682,1660,35000,M,Rimov,
T449274_1,night,2017-11-15,0.066445614123793,0.0702485679564743,0.0431513146231782,1660,35000,M,Rimov,
T449274_1,day,2017-11-15,0.0422744948340688,0.0689648978290791,0.068206457554104,1660,35000,M,Rimov,
T449274_1,night,2017-11-16,0.0678355309092222,0.0683111775982327,0.0408505240406769,1660,35000,M,Rimov,
T449274_1,day,2017-11-16,0.0137186783321569,0.0295190466719056,0.0428843760427065,1660,35000,M,Rimov,
T449274_1,night,2017-11-17,0.0164059010633804,0.041672770542898,0.0482117582795873,1660,35000,M,Rimov,
T449274_1,day,2017-11-17,0.0106622479411425,0.0188060979959147,0.0285775785052543,1660,35000,M,Rimov,
T449274_1,night,2017-11-18,0.0865402481237039,0.0950786440113541,0.051406536759369,1660,35000,M,Rimov,
T449274_1,day,2017-11-18,0.0150372297027355,0.0198230436000659,0.0166555926839875,1660,35000,M,Rimov,
T449274_1,night,2017-11-19,0.09497352912737,0.11180300893726,0.0849594625844785,1660,35000,M,Rimov,
T449274_1,day,2017-11-19,0.0131320576049851,0.0193233370920962,0.0173554889641393,1660,35000,M,Rimov,
T449274_1,night,2017-11-20,0.0535322573459216,0.0951883389364674,0.0945394545177844,1660,35000,M,Rimov,
T449274_1,day,2017-11-20,0.0479985997609634,0.0960726679931732,0.0957461541189152,1660,35000,M,Rimov,
T449275_1,night,2017-06-01,0.296955162089769,0.294082880921445,0.14239131201412,860,3800,F,Rimov,
T449275_1,day,2017-06-01,0.260000840972376,0.225277038063732,0.12328182555516,860,3800,F,Rimov,
T449275_1,night,2017-06-02,0.315331440683565,0.308941324787918,0.0852078537335355,860,3800,F,Rimov,
T449275_1,day,2017-06-02,0.0306935540985775,0.0681274818399307,0.100116067401572,860,3800,F,Rimov,
T449275_1,night,2017-06-03,0.203154268210988,0.219545866499115,0.137286773216683,860,3800,F,Rimov,
T449275_1,day,2017-06-03,0.0392495110580742,0.0446630152544869,0.0378506441979007,860,3800,F,Rimov,
T449275_1,night,2017-06-04,0.320403705674527,0.318635053900969,0.128979131948059,860,3800,F,Rimov,
T449275_1,day,2017-06-04,0.203343664740396,0.240653563838698,0.196996353117365,860,3800,F,Rimov,
T449275_1,night,2017-06-05,0.124936911067329,0.162493485878015,0.124934075435467,860,3800,F,Rimov,
T449275_1,day,2017-06-05,0.0265072021724648,0.0560887595715373,0.0759306040242951,860,3800,F,Rimov,
T449275_1,day,2017-06-07,0.0298545608671044,0.124257837041295,0.136063615944173,860,3800,F,Rimov,
T449275_1,night,2017-06-07,0.345184819821815,0.326081126167912,0.104152445509066,860,3800,F,Rimov,
T449275_1,night,2017-06-08,0.0247507033439634,0.134208795115116,0.149800847872541,860,3800,F,Rimov,
T449275_1,day,2017-06-08,0.0169792988744974,0.0375492912269178,0.0434979305407732,860,3800,F,Rimov,
T449275_1,night,2017-06-09,0.11171309678918,0.160910724849517,0.144183907226482,860,3800,F,Rimov,
T449275_1,day,2017-06-09,0.011973149958143,0.0317993509232873,0.0508864833111465,860,3800,F,Rimov,
T449275_1,night,2017-06-10,0.0615872153140711,0.119118510852286,0.125039769068436,860,3800,F,Rimov,
T449275_1,day,2017-06-10,0.0102476511274765,0.0220284569871357,0.0384703860170871,860,3800,F,Rimov,
T449275_1,night,2017-06-11,0.219400003426447,0.212271908118199,0.16057185173766,860,3800,F,Rimov,
T449275_1,day,2017-06-11,0.00680876205249377,0.0107004927377011,0.0212395507858636,860,3800,F,Rimov,
T449275_1,night,2017-06-12,0.23876171696955,0.237951007709926,0.134728488002336,860,3800,F,Rimov,
T449275_1,day,2017-06-12,0.011349986145093,0.0139971383549795,0.0124938618293051,860,3800,F,Rimov,
T449275_1,night,2017-06-13,0.252835612817817,0.240978815179666,0.120239793767077,860,3800,F,Rimov,
T449275_1,day,2017-06-13,0.0218605230820309,0.0734854942766716,0.099232000213645,860,3800,F,Rimov,
T449275_1,night,2017-06-14,0.221037210198932,0.21146231213129,0.157638643471978,860,3800,F,Rimov,
T449275_1,day,2017-06-14,0.333082114209921,0.260682451867447,0.173619352954162,860,3800,F,Rimov,
T449275_1,night,2017-06-15,0.269954408690616,0.259505011574492,0.118550487620705,860,3800,F,Rimov,
T449275_1,day,2017-06-15,0.00714130112615778,0.0219671426085664,0.0512115616168732,860,3800,F,Rimov,
T449275_1,night,2017-06-16,0.242670762605535,0.237866575600245,0.102345221544565,860,3800,F,Rimov,
T449275_1,day,2017-06-16,0.00394756023433378,0.0125642706818383,0.0238488086909218,860,3800,F,Rimov,
T449275_1,night,2017-06-17,0.208728155989585,0.206373791515878,0.102173389096508,860,3800,F,Rimov,
T449275_1,day,2017-06-17,0.00161301953140905,0.00902597425064133,0.0297088896547778,860,3800,F,Rimov,
T449275_1,night,2017-06-18,0.195084866590241,0.196024473424211,0.106108219653118,860,3800,F,Rimov,
T449275_1,day,2017-06-18,0.00314750402481586,0.0148301391321392,0.0354931715340586,860,3800,F,Rimov,
T449275_1,night,2017-06-19,0.237497986885699,0.230555991608635,0.107741640730036,860,3800,F,Rimov,
T449275_1,day,2017-06-19,0.00713930379192648,0.017763495522793,0.0342573393773857,860,3800,F,Rimov,
T449275_1,night,2017-06-20,0.182310922070965,0.18919028204721,0.0749383281842743,860,3800,F,Rimov,
T449275_1,day,2017-06-20,0.00669778873336798,0.026114529217638,0.0419325558822896,860,3800,F,Rimov,
T449275_1,night,2017-06-21,0.195980803447956,0.191699895640811,0.0937073163872447,860,3800,F,Rimov,
T449275_1,day,2017-06-21,0.329597035861012,0.263539754410718,0.129668364356233,860,3800,F,Rimov,
T449275_1,night,2017-06-22,0.137378091673438,0.173652937226632,0.113907069271812,860,3800,F,Rimov,
T449275_1,day,2017-06-22,0.016727263019458,0.0190905398096481,0.0151899694266172,860,3800,F,Rimov,
T449275_1,night,2017-06-23,0.222916873051276,0.213962216539317,0.120193583255282,860,3800,F,Rimov,
T449275_1,day,2017-06-23,0.00650920228764035,0.00835926902355325,0.00706028893110116,860,3800,F,Rimov,
T449275_1,night,2017-06-24,0.218227972475233,0.21485845611199,0.103243404142853,860,3800,F,Rimov,
T449275_1,day,2017-06-24,0.00317085381269038,0.0308591568462457,0.0702540165796088,860,3800,F,Rimov,
T449275_1,night,2017-06-25,0.228633929840771,0.219717220083589,0.11693211272323,860,3800,F,Rimov,
T449275_1,day,2017-06-25,0.00767510406336685,0.0156420829946354,0.0311886424850969,860,3800,F,Rimov,
T449275_1,night,2017-06-26,0.193801803928971,0.194951755467896,0.131763932009091,860,3800,F,Rimov,
T449275_1,day,2017-06-26,0.00788359812450947,0.0201433107529657,0.0354118148794977,860,3800,F,Rimov,
T449275_1,night,2017-06-27,0.209969813309952,0.208131969766553,0.116936715387332,860,3800,F,Rimov,
T449275_1,day,2017-06-27,0.00118628408422694,0.00549100856543477,0.00865625918648611,860,3800,F,Rimov,
T449275_1,night,2017-06-28,0.138572927842727,0.164415771596937,0.105059476615386,860,3800,F,Rimov,
T449275_1,day,2017-06-28,0.00313288924513775,0.00757572117908925,0.0130794482710337,860,3800,F,Rimov,
T449275_1,night,2017-06-29,0.282128025515159,0.26736700559329,0.133042237838863,860,3800,F,Rimov,
T449275_1,day,2017-06-29,0.00877588248747607,0.0384916382100642,0.100468271101836,860,3800,F,Rimov,
T449275_1,night,2017-06-30,0.268342896002354,0.270333588472612,0.118072359095207,860,3800,F,Rimov,
T449275_1,day,2017-06-30,0.00600993651401046,0.03171193152252,0.0787704723085264,860,3800,F,Rimov,
T449275_1,night,2017-07-01,0.216158539861542,0.209758033158101,0.111653290528091,860,3800,F,Rimov,
T449275_1,day,2017-07-01,0.00142908531222742,0.00359530390622618,0.00534578962246693,860,3800,F,Rimov,
T449275_1,night,2017-07-02,0.298615942693028,0.287320761535562,0.129305306096795,860,3800,F,Rimov,
T449275_1,day,2017-07-02,0.00559583850997141,0.036360214534532,0.08364507423351,860,3800,F,Rimov,
T449275_1,night,2017-07-03,0.36589585772379,0.345530054563271,0.134858961347045,860,3800,F,Rimov,
T449275_1,day,2017-07-03,0.0189727898892832,0.101963090104992,0.149117288954891,860,3800,F,Rimov,
T449275_1,night,2017-07-04,0.318528230655363,0.310314327197834,0.113490450156993,860,3800,F,Rimov,
T449275_1,day,2017-07-04,0.00402523056192038,0.0293332381407333,0.0924339952358225,860,3800,F,Rimov,
T449275_1,night,2017-07-05,0.206352789694732,0.206021399818286,0.106019741567193,860,3800,F,Rimov,
T449275_1,day,2017-07-05,0.0027748270956616,0.00486465887396572,0.00500983799707596,860,3800,F,Rimov,
T449275_1,night,2017-07-06,0.279815705999763,0.263969513851084,0.10872670965325,860,3800,F,Rimov,
T449275_1,day,2017-07-06,0.0196665600834253,0.0178842359357202,0.0122607327890937,860,3800,F,Rimov,
T449275_1,night,2017-07-07,0.170816215403977,0.174868739887236,0.0812409620360307,860,3800,F,Rimov,
T449275_1,day,2017-07-07,0.0098934248513605,0.0141100963584052,0.0229739583473833,860,3800,F,Rimov,
T449275_1,night,2017-07-08,0.159707723244409,0.166534435330452,0.129678238648039,860,3800,F,Rimov,
T449275_1,day,2017-07-08,0.00037466353255746,0.00898190938524415,0.0247292192424279,860,3800,F,Rimov,
T449275_1,night,2017-07-09,0.208105405707209,0.198203212666673,0.108685839354327,860,3800,F,Rimov,
T449275_1,day,2017-07-09,0.00415202870737457,0.00576539238472179,0.00622410526641103,860,3800,F,Rimov,
T449275_1,night,2017-07-10,0.191966768411795,0.191675627133322,0.132463087188865,860,3800,F,Rimov,
T449275_1,day,2017-07-10,0.00667716583033452,0.00946272921945248,0.00872118004274374,860,3800,F,Rimov,
T449275_1,night,2017-07-11,0.173659890503024,0.177557471626424,0.101598014986488,860,3800,F,Rimov,
T449275_1,day,2017-07-11,0.00106200646106403,0.00447850413552183,0.00754557573007572,860,3800,F,Rimov,
T449275_1,night,2017-07-12,0.068298162413076,0.118313732201731,0.116717915421958,860,3800,F,Rimov,
T449275_1,day,2017-07-12,0.00320202798265923,0.0149288884146211,0.0355744527094589,860,3800,F,Rimov,
T449275_1,night,2017-07-13,0.216005377593984,0.20217284736674,0.151477522839417,860,3800,F,Rimov,
T449275_1,day,2017-07-13,0.00044717171251607,0.00206738095307655,0.00420666888190142,860,3800,F,Rimov,
T449275_1,night,2017-07-14,0.216118829183234,0.211209547315134,0.124106230236355,860,3800,F,Rimov,
T449275_1,day,2017-07-14,0.00082446377051993,0.00308346088956992,0.00648507908045617,860,3800,F,Rimov,
T449275_1,night,2017-07-15,0.228171409309627,0.225111062562751,0.109970583518165,860,3800,F,Rimov,
T449275_1,day,2017-07-15,0.0008928528544554,0.00385008776131546,0.00679326768029949,860,3800,F,Rimov,
T449275_1,night,2017-07-16,0.241001814386389,0.227822250133862,0.117887218164727,860,3800,F,Rimov,
T449275_1,day,2017-07-16,0.0129280439829843,0.0206045928846188,0.0238417551798287,860,3800,F,Rimov,
T449275_1,night,2017-07-17,0.202395602082115,0.192247336868566,0.134950204032531,860,3800,F,Rimov,
T449275_1,day,2017-07-17,0.0012306483564265,0.00309740638164927,0.00444073833588443,860,3800,F,Rimov,
T449275_1,night,2017-07-18,0.19329744266101,0.191048602888416,0.113985954126097,860,3800,F,Rimov,
T449275_1,day,2017-07-18,0.00045520082250987,0.00108948179978127,0.00145287893428153,860,3800,F,Rimov,
T449275_1,night,2017-07-19,0.220195552356506,0.196143860603284,0.132688068666815,860,3800,F,Rimov,
T449275_1,day,2017-07-19,0.0121021939981217,0.0221445954987658,0.0200032144209723,860,3800,F,Rimov,
T449275_1,night,2017-07-20,0.111992226868237,0.120583326061381,0.0828297555081295,860,3800,F,Rimov,
T449275_1,day,2017-07-20,0.00924833352083839,0.0126857316354893,0.0125282222714808,860,3800,F,Rimov,
T449275_1,night,2017-07-21,0.0953361863462112,0.13274776649559,0.0972848795772672,860,3800,F,Rimov,
T449275_1,day,2017-07-21,0.00394562959759054,0.00518281389437045,0.00468597249783067,860,3800,F,Rimov,
T449275_1,night,2017-07-22,0.088547979159957,0.124524227902875,0.108140718012887,860,3800,F,Rimov,
T449275_1,day,2017-07-22,0.02172576545247,0.0537702753066676,0.0866901794397873,860,3800,F,Rimov,
T449275_1,night,2017-07-23,0.126384032015372,0.144358606722911,0.0993075195522667,860,3800,F,Rimov,
T449275_1,day,2017-07-23,0.00276653516799583,0.0068370350896552,0.0212812359409099,860,3800,F,Rimov,
T449275_1,night,2017-07-24,0.149239913530629,0.158288439512892,0.106903916710281,860,3800,F,Rimov,
T449275_1,day,2017-07-24,0.000721717787119105,0.00255856759849063,0.00403766765748304,860,3800,F,Rimov,
T449275_1,night,2017-07-25,0.230052774105591,0.210257757556881,0.115205993602911,860,3800,F,Rimov,
T449275_1,day,2017-07-25,0.00018054327490995,0.00142400668229986,0.00304927385056972,860,3800,F,Rimov,
T449275_1,night,2017-07-26,0.18106423575735,0.160397647463726,0.106468352235175,860,3800,F,Rimov,
T449275_1,day,2017-07-26,0.000595062595905535,0.00218901700366132,0.0036043544097609,860,3800,F,Rimov,
T449275_1,night,2017-07-27,0.228383573216196,0.210803692657677,0.13601203062384,860,3800,F,Rimov,
T449275_1,day,2017-07-27,0.00048927285670249,0.00257723458162251,0.00489374621362492,860,3800,F,Rimov,
T449275_1,night,2017-07-28,0.294889644292605,0.262191671772616,0.128024497838988,860,3800,F,Rimov,
T449275_1,day,2017-07-28,0.00119984432417559,0.00702445142095413,0.0170282162497942,860,3800,F,Rimov,
T449275_1,night,2017-07-29,0.195626283789992,0.194419631119523,0.112040565658839,860,3800,F,Rimov,
T449275_1,day,2017-07-29,0.00411623344130566,0.00676894709684323,0.00720177871640818,860,3800,F,Rimov,
T449275_1,night,2017-07-30,0.315867041570017,0.306098589552288,0.115813368226049,860,3800,F,Rimov,
T449275_1,day,2017-07-30,0.19974619945013,0.183984242656909,0.164904093384395,860,3800,F,Rimov,
T449275_1,night,2017-07-31,0.248086291378994,0.21741379328199,0.108088255592251,860,3800,F,Rimov,
T449275_1,day,2017-07-31,0.0336647089447311,0.0336647089447311,0.00716400973906149,860,3800,F,Rimov,
T449275_1,night,2017-08-02,0.206697495719272,0.234080050363525,0.170972493254859,860,3800,F,Rimov,
T449275_1,night,2017-08-03,0.287011510081776,0.294928736255581,0.119937856283823,860,3800,F,Rimov,
T449275_1,day,2017-08-03,0.195880791761653,0.212340020575041,0.134746441642146,860,3800,F,Rimov,
T449275_1,night,2017-08-04,0.284529307636103,0.2889033157722,0.102044563589129,860,3800,F,Rimov,
T449275_1,day,2017-08-04,0.167767564642571,0.165378357255253,0.140805704274307,860,3800,F,Rimov,
T449275_1,night,2017-08-05,0.271555274338763,0.259567612049008,0.116354936721243,860,3800,F,Rimov,
T449275_1,day,2017-08-05,0.131057176716413,0.171681039181357,0.139712177578777,860,3800,F,Rimov,
T449275_1,night,2017-08-06,0.262082110416226,0.250007530757033,0.0802649514796974,860,3800,F,Rimov,
T449275_1,day,2017-08-06,0.00127953349464384,0.0837001574204403,0.134332807036384,860,3800,F,Rimov,
T449275_1,night,2017-08-07,0.189252526493599,0.188518624529018,0.0983408573174248,860,3800,F,Rimov,
T449275_1,day,2017-08-07,0.00642898911536785,0.0297210154404813,0.069515861575172,860,3800,F,Rimov,
T449275_1,night,2017-08-08,0.155096783185819,0.157091308466963,0.119712402823156,860,3800,F,Rimov,
T449275_1,day,2017-08-08,0.00187490714150802,0.00319777554979786,0.00309739938756467,860,3800,F,Rimov,
T449275_1,night,2017-08-09,0.227358593511423,0.217322231859951,0.104629983161737,860,3800,F,Rimov,
T449275_1,day,2017-08-09,0.00506153167344081,0.00748301274248169,0.00809241136046069,860,3800,F,Rimov,
T449275_1,night,2017-08-10,0.216537591256327,0.196405874732656,0.118067770190564,860,3800,F,Rimov,
T449275_1,day,2017-08-10,0.00304200169676958,0.01106370644058,0.030975924408218,860,3800,F,Rimov,
T449275_1,night,2017-08-11,0.16673758986508,0.161271502244224,0.103421463235927,860,3800,F,Rimov,
T449275_1,day,2017-08-11,0.0108690501272986,0.013144635340887,0.0123993799729389,860,3800,F,Rimov,
T449275_1,night,2017-08-12,0.207877917218738,0.208774342863633,0.0941618529126185,860,3800,F,Rimov,
T449275_1,day,2017-08-12,0.00159775667670149,0.00361973221606546,0.00680876580051997,860,3800,F,Rimov,
T449275_1,night,2017-08-13,0.114293583189681,0.147653007021204,0.113920826770151,860,3800,F,Rimov,
T449275_1,day,2017-08-13,0.00856923383863979,0.0980140687423499,0.14062204769319,860,3800,F,Rimov,
T449275_1,night,2017-08-14,0.273805001044611,0.25690020537775,0.121689853651428,860,3800,F,Rimov,
T449275_1,day,2017-08-14,0.139572920260719,0.148533409996147,0.132414061802581,860,3800,F,Rimov,
T449275_1,night,2017-08-15,0.227233756572638,0.214556696476885,0.0855470715862489,860,3800,F,Rimov,
T449275_1,day,2017-08-15,0.00518068074359517,0.00903716105737502,0.0192614674861531,860,3800,F,Rimov,
T449275_1,night,2017-08-16,0.244175360651646,0.234556720236129,0.113489529138802,860,3800,F,Rimov,
T449275_1,day,2017-08-16,0.0245278596577038,0.0543624427679887,0.0811443066602765,860,3800,F,Rimov,
T449275_1,night,2017-08-17,0.212533864712858,0.203824389199776,0.095654573257936,860,3800,F,Rimov,
T449275_1,day,2017-08-17,0.00347360044611308,0.00836494291733742,0.0104156623682366,860,3800,F,Rimov,
T449275_1,night,2017-08-18,0.158807211566187,0.151942940100268,0.0818864077599569,860,3800,F,Rimov,
T449275_1,day,2017-08-18,0.0149206053260949,0.0200138161434689,0.0189912223001919,860,3800,F,Rimov,
T449275_1,night,2017-08-19,0.178683714416142,0.167612837448631,0.0927533894472715,860,3800,F,Rimov,
T449275_1,day,2017-08-19,0.00409652494337297,0.00597299583144928,0.00613780590382101,860,3800,F,Rimov,
T449275_1,night,2017-08-20,0.207705263886369,0.18915374088328,0.0883192860183691,860,3800,F,Rimov,
T449275_1,day,2017-08-20,0.00840720106718168,0.0186719960792152,0.0313329650044959,860,3800,F,Rimov,
T449275_1,night,2017-08-21,0.178067815195917,0.17070829523437,0.098676049659958,860,3800,F,Rimov,
T449275_1,day,2017-08-21,0.00841940543207276,0.0167065926213956,0.027560095030137,860,3800,F,Rimov,
T449275_1,night,2017-08-22,0.17695034219935,0.172562373292091,0.0899146899113667,860,3800,F,Rimov,
T449275_1,day,2017-08-22,0.00911506009347091,0.0165986911756388,0.0199450702332831,860,3800,F,Rimov,
T449275_1,night,2017-08-23,0.163592844682517,0.168213471813926,0.0868673717604864,860,3800,F,Rimov,
T449275_1,day,2017-08-23,0.00243167461233707,0.00347063401690075,0.00377597560684338,860,3800,F,Rimov,
T449275_1,night,2017-08-24,0.102351361269108,0.106128592944926,0.0736920233264043,860,3800,F,Rimov,
T449275_1,day,2017-08-24,0.00599547025729181,0.0118214742652437,0.0221800122736229,860,3800,F,Rimov,
T449275_1,night,2017-08-25,0.0370745473173912,0.0668362052311138,0.0592583792304515,860,3800,F,Rimov,
T449275_1,day,2017-08-25,0.0150039530750584,0.0282747929786756,0.0354045701034213,860,3800,F,Rimov,
T449275_1,night,2017-08-26,0.226298533008593,0.229842960552522,0.0836798121611697,860,3800,F,Rimov,
T449275_1,day,2017-08-26,0.0148944877026397,0.0232004616598834,0.0195148353935993,860,3800,F,Rimov,
T449275_1,night,2017-08-27,0.201624728102948,0.188186057459245,0.0803613826028686,860,3800,F,Rimov,
T449275_1,day,2017-08-27,0.0117764878813939,0.0372312320190247,0.0475856658023508,860,3800,F,Rimov,
T449275_1,night,2017-08-28,0.208781804712395,0.204270303959677,0.0844270899667863,860,3800,F,Rimov,
T449275_1,day,2017-08-28,0.0164325114592762,0.0529875096399239,0.0867692401665759,860,3800,F,Rimov,
T449275_1,night,2017-08-29,0.198402141392991,0.185372840615644,0.0844748059141557,860,3800,F,Rimov,
T449275_1,day,2017-08-29,0.00701748478888409,0.01005306909024,0.00960729504120274,860,3800,F,Rimov,
T449275_1,night,2017-08-30,0.260386148887783,0.240821038235425,0.0833378161121617,860,3800,F,Rimov,
T449275_1,day,2017-08-30,0.0151159817168016,0.0298430302985607,0.0367826815400133,860,3800,F,Rimov,
T449275_1,night,2017-08-31,0.173903054321007,0.176995562726558,0.108564105779038,860,3800,F,Rimov,
T449275_1,day,2017-08-31,0.00539049040635911,0.009677845643197,0.022520411776995,860,3800,F,Rimov,
T449275_1,night,2017-09-01,0.148152800808429,0.145951303688213,0.0667786493373754,860,3800,F,Rimov,
T449275_1,day,2017-09-01,0.116776443282855,0.120718928350665,0.100354777496024,860,3800,F,Rimov,
T449275_1,night,2017-09-02,0.12194478429245,0.120705806095043,0.0617987271334074,860,3800,F,Rimov,
T449275_1,day,2017-09-02,0.00225450062966225,0.00584758474999919,0.0141245159954084,860,3800,F,Rimov,
T449275_1,night,2017-09-03,0.13349043621985,0.123301073060624,0.0961450713517278,860,3800,F,Rimov,
T449275_1,day,2017-09-03,0.0225311592463943,0.060143124343249,0.078174252651049,860,3800,F,Rimov,
T449275_1,night,2017-09-04,0.0285766776126965,0.108849895639537,0.126270704787566,860,3800,F,Rimov,
T449275_1,day,2017-09-04,0.00106714590928637,0.00321808535337133,0.00814513478191538,860,3800,F,Rimov,
T449275_1,night,2017-09-05,0.145252646224608,0.126490032121808,0.0950757296347,860,3800,F,Rimov,
T449275_1,day,2017-09-05,0.00294281201113385,0.0103087530294431,0.0193088227297105,860,3800,F,Rimov,
T449275_1,night,2017-09-06,0.173008054669526,0.164286360901223,0.0943097076303657,860,3800,F,Rimov,
T449275_1,day,2017-09-06,0.00761097060065229,0.0152752083823035,0.0216600564396708,860,3800,F,Rimov,
T449275_1,night,2017-09-07,0.0608961323363903,0.102517763922466,0.102691980608661,860,3800,F,Rimov,
T449275_1,day,2017-09-07,0.00550213880669261,0.0119197332687566,0.0218629936056224,860,3800,F,Rimov,
T449275_1,night,2017-09-08,0.188541324515493,0.180278282303367,0.0965087350917797,860,3800,F,Rimov,
T449275_1,day,2017-09-08,0.00280219946777254,0.00350313118264276,0.00342385867127981,860,3800,F,Rimov,
T449275_1,night,2017-09-09,0.0834844670937545,0.102987422396576,0.0920995807737546,860,3800,F,Rimov,
T449275_1,day,2017-09-09,0.00268727591769438,0.00357047046388179,0.00274538315476558,860,3800,F,Rimov,
T449275_1,night,2017-09-10,0.140442305394207,0.149329194446531,0.0940802679072902,860,3800,F,Rimov,
T449275_1,day,2017-09-10,0.0542229046719589,0.0925444394076834,0.0896082070044,860,3800,F,Rimov,
T449275_1,night,2017-09-11,0.127792998488427,0.136886548778807,0.0924893950252853,860,3800,F,Rimov,
T449275_1,day,2017-09-11,0.0196702661201687,0.0714189170137563,0.0879919603807424,860,3800,F,Rimov,
T449275_1,night,2017-09-12,0.121420580735579,0.127897294426543,0.0840345918155888,860,3800,F,Rimov,
T449275_1,day,2017-09-12,0.120804967285184,0.12049140587485,0.0838694330331338,860,3800,F,Rimov,
T449275_1,night,2017-09-13,0.141659142026458,0.15131944823297,0.084475703226335,860,3800,F,Rimov,
T449275_1,day,2017-09-13,0.0491485983918922,0.0744382496506194,0.065846397514673,860,3800,F,Rimov,
T449275_1,night,2017-09-14,0.161779471413513,0.147655805558812,0.0832162089809572,860,3800,F,Rimov,
T449275_1,day,2017-09-14,0.147954335909598,0.134098407964261,0.0788590421987453,860,3800,F,Rimov,
T449275_1,night,2017-09-15,0.195080972333351,0.190837344061678,0.126684408622428,860,3800,F,Rimov,
T449275_1,day,2017-09-15,0.000882737102137705,0.0150712028718995,0.0473941662753886,860,3800,F,Rimov,
T449275_1,night,2017-09-16,0.156438726096534,0.144780099547967,0.0781935936725963,860,3800,F,Rimov,
T449275_1,day,2017-09-16,0.00400359590146655,0.0168934271225921,0.0366791945144113,860,3800,F,Rimov,
T449275_1,night,2017-09-17,0.0836742347478714,0.102492059726804,0.0754060790959173,860,3800,F,Rimov,
T449275_1,day,2017-09-17,0.00323387061028881,0.00462657903439515,0.00452523517245109,860,3800,F,Rimov,
T449275_1,night,2017-09-18,0.130883725741933,0.125556397712122,0.0867352717178378,860,3800,F,Rimov,
T449275_1,day,2017-09-18,0.00133848807711704,0.00277186436015956,0.00371282869483326,860,3800,F,Rimov,
T449275_1,night,2017-09-19,0.136041579195166,0.143479403762056,0.0875198920383272,860,3800,F,Rimov,
T449275_1,day,2017-09-19,0.008461444595483,0.0303857425053201,0.0485022660183695,860,3800,F,Rimov,
