fishid,ka,date,diel_period,tl_mm,weight_g,lake,sex
T412079,8.74,3000-07-06,night,1080,8740,Chabarovice,M
T412079,4.46,3000-07-07,night,1080,8740,Chabarovice,M
T412079,6.7,3000-07-08,day,1080,8740,Chabarovice,M
T412079,6.52,3000-07-08,night,1080,8740,Chabarovice,M
T412079,7.53,3000-07-09,day,1080,8740,Chabarovice,M
T412079,7.88,3000-07-09,night,1080,8740,Chabarovice,M
T412079,34.8,3000-07-10,day,1080,8740,Chabarovice,M
T412079,9.61,3000-07-10,night,1080,8740,Chabarovice,M
T412079,16.58,3000-07-11,day,1080,8740,Chabarovice,M
T412079,9.09,3000-07-11,night,1080,8740,Chabarovice,M
T412079,6.12,3000-07-12,day,1080,8740,Chabarovice,M
T412079,15.31,3000-07-12,night,1080,8740,Chabarovice,M
T412079,8.3,3000-07-13,day,1080,8740,Chabarovice,M
T412079,20.82,3000-07-13,night,1080,8740,Chabarovice,M
T412079,1.79,3000-07-14,day,1080,8740,Chabarovice,M
T412079,25.11,3000-07-14,night,1080,8740,Chabarovice,M
T412079,5.43,3000-07-15,day,1080,8740,Chabarovice,M
T412079,10.07,3000-07-15,night,1080,8740,Chabarovice,M
T412079,2.05,3000-07-16,day,1080,8740,Chabarovice,M
T412079,7.66,3000-07-16,night,1080,8740,Chabarovice,M
T412079,5.85,3000-07-17,day,1080,8740,Chabarovice,M
T412079,8.93,3000-07-17,night,1080,8740,Chabarovice,M
T412079,3.17,3000-07-18,day,1080,8740,Chabarovice,M
T412079,20.15,3000-07-18,night,1080,8740,Chabarovice,M
T412079,14.86,3000-07-19,day,1080,8740,Chabarovice,M
T412079,12.72,3000-07-19,night,1080,8740,Chabarovice,M
T412079,20.5,3000-07-20,day,1080,8740,Chabarovice,M
T412079,11.99,3000-07-20,night,1080,8740,Chabarovice,M
T412079,14.41,3000-07-21,day,1080,8740,Chabarovice,M
T412079,10.55,3000-07-21,night,1080,8740,Chabarovice,M
T412079,1.95,3000-07-22,day,1080,8740,Chabarovice,M
T412079,6.97,3000-07-22,night,1080,8740,Chabarovice,M
T412079,20.76,3000-07-23,day,1080,8740,Chabarovice,M
T412079,15.9,3000-07-23,night,1080,8740,Chabarovice,M
T412079,17.57,3000-07-24,day,1080,8740,Chabarovice,M
T412079,38.65,3000-07-24,night,1080,8740,Chabarovice,M
T412079,24.69,3000-07-25,day,1080,8740,Chabarovice,M
T412079,6.33,3000-07-25,night,1080,8740,Chabarovice,M
T412079,16.8,3000-07-26,day,1080,8740,Chabarovice,M
T412079,8.08,3000-07-26,night,1080,8740,Chabarovice,M
T412079,29.04,3000-07-27,day,1080,8740,Chabarovice,M
T412079,7.32,3000-07-27,night,1080,8740,Chabarovice,M
T412079,17.68,3000-07-28,day,1080,8740,Chabarovice,M
T412079,7.21,3000-07-28,night,1080,8740,Chabarovice,M
T412079,8.34,3000-07-29,night,1080,8740,Chabarovice,M
T412079,23.77,3000-07-30,day,1080,8740,Chabarovice,M
T412079,14.08,3000-07-30,night,1080,8740,Chabarovice,M
T412079,15.75,3000-07-31,day,1080,8740,Chabarovice,M
T412079,9.37,3000-07-31,night,1080,8740,Chabarovice,M
T412079,11.08,3000-08-01,day,1080,8740,Chabarovice,M
T412079,24.53,3000-08-01,night,1080,8740,Chabarovice,M
T412079,9.36,3000-08-02,day,1080,8740,Chabarovice,M
T412079,14.96,3000-08-02,night,1080,8740,Chabarovice,M
T412079,11.08,3000-08-03,day,1080,8740,Chabarovice,M
T412079,5.25,3000-08-03,night,1080,8740,Chabarovice,M
T412079,22.64,3000-08-04,day,1080,8740,Chabarovice,M
T412079,15.57,3000-08-05,day,1080,8740,Chabarovice,M
T412079,4.92,3000-08-05,night,1080,8740,Chabarovice,M
T412079,10.42,3000-08-06,day,1080,8740,Chabarovice,M
T412079,5.42,3000-08-06,night,1080,8740,Chabarovice,M
T412079,4.64,3000-08-08,night,1080,8740,Chabarovice,M
T412079,5.93,3000-08-09,day,1080,8740,Chabarovice,M
T412079,6.31,3000-08-09,night,1080,8740,Chabarovice,M
T412079,3.46,3000-08-10,day,1080,8740,Chabarovice,M
T412079,5.64,3000-08-10,night,1080,8740,Chabarovice,M
T412079,3.48,3000-08-11,day,1080,8740,Chabarovice,M
T412079,9.68,3000-08-11,night,1080,8740,Chabarovice,M
T412079,8.44,3000-08-12,day,1080,8740,Chabarovice,M
T412079,6.73,3000-08-12,night,1080,8740,Chabarovice,M
T412079,18.38,3000-08-13,day,1080,8740,Chabarovice,M
T412079,8.37,3000-08-13,night,1080,8740,Chabarovice,M
T412079,14.43,3000-08-14,day,1080,8740,Chabarovice,M
T412079,7.12,3000-08-14,night,1080,8740,Chabarovice,M
T412079,17.48,3000-08-15,day,1080,8740,Chabarovice,M
T412079,6.84,3000-08-15,night,1080,8740,Chabarovice,M
T412079,20.48,3000-08-16,day,1080,8740,Chabarovice,M
T412079,6.33,3000-08-16,night,1080,8740,Chabarovice,M
T412079,7.43,3000-08-17,day,1080,8740,Chabarovice,M
T412079,7.5,3000-08-17,night,1080,8740,Chabarovice,M
T412079,18.75,3000-08-18,day,1080,8740,Chabarovice,M
T412079,7.86,3000-08-18,night,1080,8740,Chabarovice,M
T412079,6.51,3000-08-19,night,1080,8740,Chabarovice,M
T412079,6.73,3000-08-20,night,1080,8740,Chabarovice,M
T412079,5.76,3000-08-21,night,1080,8740,Chabarovice,M
T412079,9.35,3000-08-22,day,1080,8740,Chabarovice,M
T412079,7.5,3000-08-22,night,1080,8740,Chabarovice,M
T412079,3.04,3000-08-23,day,1080,8740,Chabarovice,M
T412079,5.56,3000-08-23,night,1080,8740,Chabarovice,M
T412079,6.54,3000-08-24,day,1080,8740,Chabarovice,M
T412079,17.59,3000-08-24,night,1080,8740,Chabarovice,M
T412079,16.04,3000-08-25,day,1080,8740,Chabarovice,M
T412079,7.03,3000-08-25,night,1080,8740,Chabarovice,M
T412079,11.19,3000-08-26,day,1080,8740,Chabarovice,M
T412079,6.39,3000-08-26,night,1080,8740,Chabarovice,M
T412079,2.47,3000-08-27,day,1080,8740,Chabarovice,M
T412079,34.44,3000-08-27,night,1080,8740,Chabarovice,M
T412079,11.5,3000-08-28,day,1080,8740,Chabarovice,M
T412079,26.79,3000-08-28,night,1080,8740,Chabarovice,M
T412079,8.41,3000-08-29,day,1080,8740,Chabarovice,M
T412079,12.93,3000-08-29,night,1080,8740,Chabarovice,M
T412079,13.28,3000-08-30,day,1080,8740,Chabarovice,M
T412079,8.18,3000-08-30,night,1080,8740,Chabarovice,M
T412079,6,3000-08-31,day,1080,8740,Chabarovice,M
T412079,2.5,3000-09-01,night,1080,8740,Chabarovice,M
T412079,14.06,3000-09-02,day,1080,8740,Chabarovice,M
T412079,9.55,3000-09-02,night,1080,8740,Chabarovice,M
T412079,7.34,3000-09-03,night,1080,8740,Chabarovice,M
T412079,20.43,3000-09-04,day,1080,8740,Chabarovice,M
T412079,9.14,3000-09-04,night,1080,8740,Chabarovice,M
T412079,6.77,3000-09-05,day,1080,8740,Chabarovice,M
T412079,8.87,3000-09-05,night,1080,8740,Chabarovice,M
T412079,41.35,3000-09-06,day,1080,8740,Chabarovice,M
T412079,24.59,3000-09-06,night,1080,8740,Chabarovice,M
T412079,9.09,3000-09-07,day,1080,8740,Chabarovice,M
T412079,19.97,3000-09-07,night,1080,8740,Chabarovice,M
T412079,7.18,3000-09-08,day,1080,8740,Chabarovice,M
T412079,21.31,3000-09-08,night,1080,8740,Chabarovice,M
T412079,22.75,3000-09-09,day,1080,8740,Chabarovice,M
T412079,15.43,3000-09-09,night,1080,8740,Chabarovice,M
T412079,1.88,3000-09-10,day,1080,8740,Chabarovice,M
T412079,14.8,3000-09-10,night,1080,8740,Chabarovice,M
T412079,7.48,3000-09-11,day,1080,8740,Chabarovice,M
T412079,12.43,3000-09-11,night,1080,8740,Chabarovice,M
T412079,20.02,3000-09-12,day,1080,8740,Chabarovice,M
T412079,19.24,3000-09-12,night,1080,8740,Chabarovice,M
T412079,1.25,3000-09-13,day,1080,8740,Chabarovice,M
T412079,9.32,3000-09-13,night,1080,8740,Chabarovice,M
T412079,12.17,3000-09-14,day,1080,8740,Chabarovice,M
T412079,19.87,3000-09-14,night,1080,8740,Chabarovice,M
T412079,16.65,3000-09-15,day,1080,8740,Chabarovice,M
T412079,18.27,3000-09-15,night,1080,8740,Chabarovice,M
T412079,2.95,3000-09-16,day,1080,8740,Chabarovice,M
T412079,17.87,3000-09-16,night,1080,8740,Chabarovice,M
T412079,4.88,3000-09-17,day,1080,8740,Chabarovice,M
T412079,29.02,3000-09-17,night,1080,8740,Chabarovice,M
T412079,9.53,3000-09-18,day,1080,8740,Chabarovice,M
T412079,10.45,3000-09-18,night,1080,8740,Chabarovice,M
T412079,21,3000-09-19,day,1080,8740,Chabarovice,M
T412079,35.24,3000-09-19,night,1080,8740,Chabarovice,M
T412079,14.93,3000-09-20,day,1080,8740,Chabarovice,M
T412079,9.35,3000-09-20,night,1080,8740,Chabarovice,M
T412079,22.17,3000-09-21,day,1080,8740,Chabarovice,M
T412079,9.6,3000-09-21,night,1080,8740,Chabarovice,M
T412079,11.1,3000-09-22,day,1080,8740,Chabarovice,M
T412079,26.91,3000-09-22,night,1080,8740,Chabarovice,M
T412079,33.23,3000-09-23,day,1080,8740,Chabarovice,M
T412079,10.29,3000-09-23,night,1080,8740,Chabarovice,M
T412079,10.37,3000-09-24,day,1080,8740,Chabarovice,M
T412079,17.14,3000-09-24,night,1080,8740,Chabarovice,M
T412079,7.89,3000-09-25,day,1080,8740,Chabarovice,M
T412079,9.86,3000-09-25,night,1080,8740,Chabarovice,M
T412079,16.51,3000-09-26,day,1080,8740,Chabarovice,M
T412079,9.21,3000-09-26,night,1080,8740,Chabarovice,M
T412079,26.95,3000-09-27,day,1080,8740,Chabarovice,M
T412079,10.69,3000-09-27,night,1080,8740,Chabarovice,M
T412079,22.78,3000-09-28,day,1080,8740,Chabarovice,M
T412079,13.92,3000-09-28,night,1080,8740,Chabarovice,M
T412079,39.01,3000-09-29,day,1080,8740,Chabarovice,M
T412079,5.51,3000-09-29,night,1080,8740,Chabarovice,M
T412079,1.67,3000-09-30,day,1080,8740,Chabarovice,M
T412079,1.36,3000-09-30,night,1080,8740,Chabarovice,M
T412079,14.96,3000-10-01,day,1080,8740,Chabarovice,M
T412079,7.4,3000-10-01,night,1080,8740,Chabarovice,M
T412079,5.81,3000-10-02,day,1080,8740,Chabarovice,M
T412079,9.29,3000-10-02,night,1080,8740,Chabarovice,M
T412079,2.08,3000-10-03,day,1080,8740,Chabarovice,M
T412079,9.46,3000-10-03,night,1080,8740,Chabarovice,M
T412079,6.35,3000-10-04,day,1080,8740,Chabarovice,M
T412079,42.19,3000-10-04,night,1080,8740,Chabarovice,M
T412079,1.71,3000-10-05,day,1080,8740,Chabarovice,M
T412079,11.87,3000-10-05,night,1080,8740,Chabarovice,M
T412079,1.73,3000-10-06,day,1080,8740,Chabarovice,M
T412079,18.08,3000-10-06,night,1080,8740,Chabarovice,M
T412079,1.69,3000-10-07,day,1080,8740,Chabarovice,M
T412079,19.98,3000-10-07,night,1080,8740,Chabarovice,M
T412079,5.75,3000-10-08,day,1080,8740,Chabarovice,M
T412079,15.56,3000-10-08,night,1080,8740,Chabarovice,M
T412079,1.71,3000-10-09,day,1080,8740,Chabarovice,M
T412079,27.19,3000-10-09,night,1080,8740,Chabarovice,M
T412079,19.39,3000-10-10,day,1080,8740,Chabarovice,M
T412079,12.34,3000-10-10,night,1080,8740,Chabarovice,M
T412079,25.65,3000-10-11,day,1080,8740,Chabarovice,M
T412079,4.42,3000-10-11,night,1080,8740,Chabarovice,M
T412079,10.44,3000-10-12,day,1080,8740,Chabarovice,M
T412079,11.36,3000-10-12,night,1080,8740,Chabarovice,M
T412079,10.34,3000-10-13,night,1080,8740,Chabarovice,M
T412079,20.12,3000-10-14,day,1080,8740,Chabarovice,M
T412079,11.48,3000-10-14,night,1080,8740,Chabarovice,M
T412079,3.9,3000-10-15,day,1080,8740,Chabarovice,M
T412079,17.14,3000-10-15,night,1080,8740,Chabarovice,M
T412079,8.61,3000-10-16,day,1080,8740,Chabarovice,M
T412079,15.37,3000-10-16,night,1080,8740,Chabarovice,M
T412079,1.2,3000-10-17,day,1080,8740,Chabarovice,M
T412079,7.81,3000-10-17,night,1080,8740,Chabarovice,M
T412079,1.8,3000-10-18,day,1080,8740,Chabarovice,M
T412079,12.51,3000-10-18,night,1080,8740,Chabarovice,M
T412079,1.73,3000-10-19,day,1080,8740,Chabarovice,M
T412079,17.22,3000-10-19,night,1080,8740,Chabarovice,M
T412079,5.33,3000-10-20,day,1080,8740,Chabarovice,M
T412079,28.71,3000-10-20,night,1080,8740,Chabarovice,M
T412079,6.89,3000-10-21,day,1080,8740,Chabarovice,M
T412079,22.34,3000-10-21,night,1080,8740,Chabarovice,M
T412079,2.7,3000-10-22,day,1080,8740,Chabarovice,M
T412079,5.72,3000-10-22,night,1080,8740,Chabarovice,M
T412079,2.21,3000-10-23,day,1080,8740,Chabarovice,M
T412079,3.09,3000-10-23,night,1080,8740,Chabarovice,M
T412079,3.53,3000-10-24,day,1080,8740,Chabarovice,M
T412079,6.12,3000-10-24,night,1080,8740,Chabarovice,M
T412079,1.62,3000-10-25,day,1080,8740,Chabarovice,M
T412079,23.35,3000-10-25,night,1080,8740,Chabarovice,M
T412079,1.7,3000-10-26,day,1080,8740,Chabarovice,M
T412079,8.61,3000-10-26,night,1080,8740,Chabarovice,M
T412079,1.69,3000-10-27,day,1080,8740,Chabarovice,M
T412079,1.69,3000-10-27,night,1080,8740,Chabarovice,M
T412079,1.75,3000-10-28,day,1080,8740,Chabarovice,M
T412079,5.52,3000-10-28,night,1080,8740,Chabarovice,M
T412079,2.4,3000-10-29,day,1080,8740,Chabarovice,M
T412079,11.45,3000-10-29,night,1080,8740,Chabarovice,M
T412079,17.9,3000-10-30,day,1080,8740,Chabarovice,M
T412079,29.16,3000-10-30,night,1080,8740,Chabarovice,M
T412079,3.74,3000-10-31,day,1080,8740,Chabarovice,M
T412079,6.51,3000-10-31,night,1080,8740,Chabarovice,M
T412079,1.34,3000-11-01,day,1080,8740,Chabarovice,M
T412079,1.36,3000-11-01,night,1080,8740,Chabarovice,M
T412079,1.35,3000-11-02,day,1080,8740,Chabarovice,M
T412079,2.09,3000-11-02,night,1080,8740,Chabarovice,M
T412079,1.73,3000-11-03,day,1080,8740,Chabarovice,M
T412079,12.09,3000-11-03,night,1080,8740,Chabarovice,M
T412079,2.13,3000-11-04,day,1080,8740,Chabarovice,M
T412079,12,3000-11-04,night,1080,8740,Chabarovice,M
T412079,1.45,3000-11-05,day,1080,8740,Chabarovice,M
T412079,1.47,3000-11-05,night,1080,8740,Chabarovice,M
T412079,2.4,3000-11-06,day,1080,8740,Chabarovice,M
T412079,2.46,3000-11-06,night,1080,8740,Chabarovice,M
T412079,1.5,3000-11-07,day,1080,8740,Chabarovice,M
T412079,2.47,3000-11-07,night,1080,8740,Chabarovice,M
T412079,1.67,3000-11-08,day,1080,8740,Chabarovice,M
T412079,40.22,3000-11-08,night,1080,8740,Chabarovice,M
T412079,1.46,3000-11-09,day,1080,8740,Chabarovice,M
T412079,4.36,3000-11-09,night,1080,8740,Chabarovice,M
T412079,20.06,3000-11-10,night,1080,8740,Chabarovice,M
T412079,1.36,3000-11-11,day,1080,8740,Chabarovice,M
T412079,1.38,3000-11-11,night,1080,8740,Chabarovice,M
T412079,1.37,3000-11-12,day,1080,8740,Chabarovice,M
T412079,1.36,3000-11-12,night,1080,8740,Chabarovice,M
T412079,1.61,3000-11-13,day,1080,8740,Chabarovice,M
T412079,18.82,3000-11-13,night,1080,8740,Chabarovice,M
T412079,11.57,3000-11-14,day,1080,8740,Chabarovice,M
T412079,42.19,3000-11-14,night,1080,8740,Chabarovice,M
T412079,2.96,3000-11-15,day,1080,8740,Chabarovice,M
T412079,7.24,3000-11-15,night,1080,8740,Chabarovice,M
T412079,2.32,3000-11-16,day,1080,8740,Chabarovice,M
T412079,3.48,3000-11-16,night,1080,8740,Chabarovice,M
T412079,8.62,3000-11-17,day,1080,8740,Chabarovice,M
T412079,19.7,3000-11-17,night,1080,8740,Chabarovice,M
T412079,16.03,3000-11-18,day,1080,8740,Chabarovice,M
T412079,27.54,3000-11-18,night,1080,8740,Chabarovice,M
T412079,1.43,3000-11-19,day,1080,8740,Chabarovice,M
T412079,35.88,3000-11-19,night,1080,8740,Chabarovice,M
T412079,13.48,3000-11-20,night,1080,8740,Chabarovice,M
T412082,9.75,3000-06-01,day,1410,19700,Chabarovice,M
T412082,19.36,3000-06-01,night,1410,19700,Chabarovice,M
T412082,30.75,3000-06-02,day,1410,19700,Chabarovice,M
T412082,30.68,3000-06-02,night,1410,19700,Chabarovice,M
T412082,12.25,3000-06-03,day,1410,19700,Chabarovice,M
T412082,17.6,3000-06-03,night,1410,19700,Chabarovice,M
T412082,16.88,3000-06-04,day,1410,19700,Chabarovice,M
T412082,55.76,3000-06-04,night,1410,19700,Chabarovice,M
T412082,25.49,3000-06-05,day,1410,19700,Chabarovice,M
T412082,35.57,3000-06-05,night,1410,19700,Chabarovice,M
T412082,37.23,3000-06-06,day,1410,19700,Chabarovice,M
T412082,21.1,3000-06-06,night,1410,19700,Chabarovice,M
T412082,63.28,3000-06-07,day,1410,19700,Chabarovice,M
T412082,44.36,3000-06-07,night,1410,19700,Chabarovice,M
T412082,21.59,3000-06-08,day,1410,19700,Chabarovice,M
T412082,27.13,3000-06-08,night,1410,19700,Chabarovice,M
T412082,7.8,3000-06-09,day,1410,19700,Chabarovice,M
T412082,4.73,3000-06-09,night,1410,19700,Chabarovice,M
T412082,43.88,3000-06-10,day,1410,19700,Chabarovice,M
T412082,33.29,3000-06-10,night,1410,19700,Chabarovice,M
T412082,38.02,3000-06-11,day,1410,19700,Chabarovice,M
T412082,54.33,3000-06-11,night,1410,19700,Chabarovice,M
T412082,20.4,3000-06-12,day,1410,19700,Chabarovice,M
T412082,7.2,3000-06-12,night,1410,19700,Chabarovice,M
T412082,10.73,3000-06-13,day,1410,19700,Chabarovice,M
T412082,4.57,3000-06-13,night,1410,19700,Chabarovice,M
T412082,3.97,3000-06-14,day,1410,19700,Chabarovice,M
T412082,25.59,3000-06-14,night,1410,19700,Chabarovice,M
T412082,38.13,3000-06-15,day,1410,19700,Chabarovice,M
T412082,58.11,3000-06-15,night,1410,19700,Chabarovice,M
T412082,53.86,3000-06-16,day,1410,19700,Chabarovice,M
T412082,16.67,3000-06-16,night,1410,19700,Chabarovice,M
T412082,46.79,3000-06-17,day,1410,19700,Chabarovice,M
T412082,28.75,3000-06-17,night,1410,19700,Chabarovice,M
T412082,28.03,3000-06-18,day,1410,19700,Chabarovice,M
T412082,50.77,3000-06-18,night,1410,19700,Chabarovice,M
T412082,44.64,3000-06-19,day,1410,19700,Chabarovice,M
T412082,20.18,3000-06-19,night,1410,19700,Chabarovice,M
T412082,15.75,3000-06-20,day,1410,19700,Chabarovice,M
T412082,11.86,3000-06-20,night,1410,19700,Chabarovice,M
T412082,17.01,3000-06-21,day,1410,19700,Chabarovice,M
T412082,12.61,3000-06-21,night,1410,19700,Chabarovice,M
T412082,10.18,3000-06-22,day,1410,19700,Chabarovice,M
T412082,10.64,3000-06-22,night,1410,19700,Chabarovice,M
T412082,24.58,3000-06-23,day,1410,19700,Chabarovice,M
T412082,15.44,3000-06-23,night,1410,19700,Chabarovice,M
T412082,60.83,3000-06-24,day,1410,19700,Chabarovice,M
T412082,40.95,3000-06-24,night,1410,19700,Chabarovice,M
T412082,72.14,3000-06-25,day,1410,19700,Chabarovice,M
T412082,15.19,3000-06-25,night,1410,19700,Chabarovice,M
T412082,77.36,3000-06-26,day,1410,19700,Chabarovice,M
T412082,20.66,3000-06-26,night,1410,19700,Chabarovice,M
T412082,14.94,3000-06-27,day,1410,19700,Chabarovice,M
T412082,13.09,3000-06-27,night,1410,19700,Chabarovice,M
T412082,17.77,3000-06-28,day,1410,19700,Chabarovice,M
T412082,40.31,3000-06-28,night,1410,19700,Chabarovice,M
T412082,28.82,3000-06-29,day,1410,19700,Chabarovice,M
T412082,26.46,3000-06-29,night,1410,19700,Chabarovice,M
T412082,64.73,3000-06-30,day,1410,19700,Chabarovice,M
T412082,22.61,3000-06-30,night,1410,19700,Chabarovice,M
T412082,44.19,3000-07-01,day,1410,19700,Chabarovice,M
T412082,33.46,3000-07-01,night,1410,19700,Chabarovice,M
T412082,23.19,3000-07-02,day,1410,19700,Chabarovice,M
T412082,11.29,3000-07-02,night,1410,19700,Chabarovice,M
T412082,27.77,3000-07-03,day,1410,19700,Chabarovice,M
T412082,7.47,3000-07-03,night,1410,19700,Chabarovice,M
T412082,15.32,3000-07-04,day,1410,19700,Chabarovice,M
T412082,48.17,3000-07-06,day,1410,19700,Chabarovice,M
T412082,23.16,3000-07-06,night,1410,19700,Chabarovice,M
T412082,12.23,3000-07-07,day,1410,19700,Chabarovice,M
T412082,12.43,3000-07-07,night,1410,19700,Chabarovice,M
T412082,32.15,3000-07-08,day,1410,19700,Chabarovice,M
T412082,30.13,3000-07-08,night,1410,19700,Chabarovice,M
T412082,31.68,3000-07-09,day,1410,19700,Chabarovice,M
T412082,37.47,3000-07-09,night,1410,19700,Chabarovice,M
T412082,53.32,3000-07-10,day,1410,19700,Chabarovice,M
T412082,30.39,3000-07-10,night,1410,19700,Chabarovice,M
T412082,51.79,3000-07-11,day,1410,19700,Chabarovice,M
T412082,7.58,3000-07-11,night,1410,19700,Chabarovice,M
T412082,43.99,3000-07-12,day,1410,19700,Chabarovice,M
T412082,22.59,3000-07-12,night,1410,19700,Chabarovice,M
T412082,57.27,3000-07-13,day,1410,19700,Chabarovice,M
T412082,50.86,3000-07-13,night,1410,19700,Chabarovice,M
T412082,50.53,3000-07-14,day,1410,19700,Chabarovice,M
T412082,51.89,3000-07-14,night,1410,19700,Chabarovice,M
T412082,47.11,3000-07-15,day,1410,19700,Chabarovice,M
T412082,11.6,3000-07-15,night,1410,19700,Chabarovice,M
T412082,28.34,3000-07-16,day,1410,19700,Chabarovice,M
T412082,21.23,3000-07-16,night,1410,19700,Chabarovice,M
T412082,15.7,3000-07-17,day,1410,19700,Chabarovice,M
T412082,10.95,3000-07-17,night,1410,19700,Chabarovice,M
T412082,29.77,3000-07-18,day,1410,19700,Chabarovice,M
T412082,37.08,3000-07-18,night,1410,19700,Chabarovice,M
T412082,50.78,3000-07-19,day,1410,19700,Chabarovice,M
T412082,51.33,3000-07-19,night,1410,19700,Chabarovice,M
T412082,37.21,3000-07-20,day,1410,19700,Chabarovice,M
T412082,22.37,3000-07-20,night,1410,19700,Chabarovice,M
T412082,63.51,3000-07-21,day,1410,19700,Chabarovice,M
T412082,29.65,3000-07-21,night,1410,19700,Chabarovice,M
T412082,20.03,3000-07-22,day,1410,19700,Chabarovice,M
T412082,19.22,3000-07-22,night,1410,19700,Chabarovice,M
T412082,34.42,3000-07-23,day,1410,19700,Chabarovice,M
T412082,36.11,3000-07-23,night,1410,19700,Chabarovice,M
T412082,28.18,3000-07-24,day,1410,19700,Chabarovice,M
T412082,33.78,3000-07-24,night,1410,19700,Chabarovice,M
T412082,40.59,3000-07-25,day,1410,19700,Chabarovice,M
T412082,33.79,3000-07-25,night,1410,19700,Chabarovice,M
T412082,67.21,3000-07-26,day,1410,19700,Chabarovice,M
T412082,26.42,3000-07-26,night,1410,19700,Chabarovice,M
T412082,66.28,3000-07-27,day,1410,19700,Chabarovice,M
T412082,16.96,3000-07-27,night,1410,19700,Chabarovice,M
T412082,13.66,3000-07-28,day,1410,19700,Chabarovice,M
T412082,18.07,3000-07-29,day,1410,19700,Chabarovice,M
T412082,9.75,3000-07-29,night,1410,19700,Chabarovice,M
T412082,69.07,3000-07-30,day,1410,19700,Chabarovice,M
T412082,17.83,3000-07-30,night,1410,19700,Chabarovice,M
T412082,45.18,3000-07-31,day,1410,19700,Chabarovice,M
T412082,27.53,3000-07-31,night,1410,19700,Chabarovice,M
T412082,21.15,3000-08-01,day,1410,19700,Chabarovice,M
T412082,30.98,3000-08-01,night,1410,19700,Chabarovice,M
T412082,21.9,3000-08-02,day,1410,19700,Chabarovice,M
T412082,32.04,3000-08-02,night,1410,19700,Chabarovice,M
T412082,32.78,3000-08-03,day,1410,19700,Chabarovice,M
T412082,17.43,3000-08-03,night,1410,19700,Chabarovice,M
T412082,54.45,3000-08-04,day,1410,19700,Chabarovice,M
T412082,23.83,3000-08-04,night,1410,19700,Chabarovice,M
T412082,30.58,3000-08-05,day,1410,19700,Chabarovice,M
T412082,52.73,3000-08-05,night,1410,19700,Chabarovice,M
T412082,23.38,3000-08-06,day,1410,19700,Chabarovice,M
T412082,14.35,3000-08-06,night,1410,19700,Chabarovice,M
T412082,34.46,3000-08-07,day,1410,19700,Chabarovice,M
T412082,5.85,3000-08-07,night,1410,19700,Chabarovice,M
T412082,20.84,3000-08-08,day,1410,19700,Chabarovice,M
T412082,14.4,3000-08-08,night,1410,19700,Chabarovice,M
T412082,41.57,3000-08-09,day,1410,19700,Chabarovice,M
