fishid,pr_pel_mean,date,diel_period,tl_mm,weight_g,lake,sex
T412079,0.00925925925925926,3000-08-16,night,1080,8740,Chabarovice,M
T412079,0.13134328358209,3000-08-16,day,1080,8740,Chabarovice,M
T412079,0.0136363636363636,3000-08-17,night,1080,8740,Chabarovice,M
T412079,0.0227272727272727,3000-08-17,day,1080,8740,Chabarovice,M
T412079,0.00413223140495868,3000-08-18,night,1080,8740,Chabarovice,M
T412079,0.165079365079365,3000-08-18,day,1080,8740,Chabarovice,M
T412079,0.0121951219512195,3000-08-19,night,1080,8740,Chabarovice,M
T412079,0.166666666666667,3000-08-20,day,1080,8740,Chabarovice,M
T412079,0.00485436893203884,3000-08-20,night,1080,8740,Chabarovice,M
T412079,0.111111111111111,3000-08-21,day,1080,8740,Chabarovice,M
T412079,0.0106382978723404,3000-08-21,night,1080,8740,Chabarovice,M
T412079,0.161764705882353,3000-08-22,day,1080,8740,Chabarovice,M
T412079,0.0742268041237113,3000-08-23,day,1080,8740,Chabarovice,M
T412079,0.0128205128205128,3000-08-23,night,1080,8740,Chabarovice,M
T412079,0.0775716694772344,3000-08-24,day,1080,8740,Chabarovice,M
T412079,0.282296650717703,3000-08-24,night,1080,8740,Chabarovice,M
T412079,0.00487804878048781,3000-08-25,night,1080,8740,Chabarovice,M
T412079,0.0674157303370787,3000-08-25,day,1080,8740,Chabarovice,M
T412079,0.0859649122807018,3000-08-26,day,1080,8740,Chabarovice,M
T412079,0.0203045685279188,3000-08-26,night,1080,8740,Chabarovice,M
T412079,0.0718849840255591,3000-08-27,day,1080,8740,Chabarovice,M
T412079,0.557251908396947,3000-08-27,night,1080,8740,Chabarovice,M
T412079,0.312252964426877,3000-08-28,night,1080,8740,Chabarovice,M
T412079,0.134570765661253,3000-08-28,day,1080,8740,Chabarovice,M
T412079,0.0496031746031746,3000-08-29,day,1080,8740,Chabarovice,M
T412079,0.391752577319588,3000-08-29,night,1080,8740,Chabarovice,M
T412079,0.119565217391304,3000-08-30,night,1080,8740,Chabarovice,M
T412079,0.191374663072776,3000-08-30,day,1080,8740,Chabarovice,M
T412079,0.5,3000-08-31,night,1080,8740,Chabarovice,M
T412079,0.1625,3000-08-31,day,1080,8740,Chabarovice,M
T412079,0.0787878787878788,3000-09-02,night,1080,8740,Chabarovice,M
T412079,0.33048433048433,3000-09-02,day,1080,8740,Chabarovice,M
T412079,0.0051413881748072,3000-09-03,night,1080,8740,Chabarovice,M
T412079,0.0922330097087379,3000-09-04,day,1080,8740,Chabarovice,M
T412079,0.00952380952380953,3000-09-04,night,1080,8740,Chabarovice,M
T412079,0.0155763239875389,3000-09-05,night,1080,8740,Chabarovice,M
T412079,0.00440528634361234,3000-09-05,day,1080,8740,Chabarovice,M
T412079,0.102489019033675,3000-09-06,night,1080,8740,Chabarovice,M
T412079,0.148423005565863,3000-09-06,day,1080,8740,Chabarovice,M
T412079,0.00669642857142857,3000-09-07,day,1080,8740,Chabarovice,M
T412079,0.00869565217391304,3000-09-08,day,1080,8740,Chabarovice,M
T412079,0.0158730158730159,3000-09-08,night,1080,8740,Chabarovice,M
T412079,0.0355871886120997,3000-09-09,night,1080,8740,Chabarovice,M
T412079,0.0541666666666667,3000-09-09,day,1080,8740,Chabarovice,M
T412079,0.0636704119850187,3000-09-10,day,1080,8740,Chabarovice,M
T412079,0.105691056910569,3000-09-10,night,1080,8740,Chabarovice,M
T412079,0.849206349206349,3000-09-11,day,1080,8740,Chabarovice,M
T412079,0.123076923076923,3000-09-11,night,1080,8740,Chabarovice,M
T412079,0.617977528089888,3000-09-12,day,1080,8740,Chabarovice,M
T412079,0.349726775956284,3000-09-12,night,1080,8740,Chabarovice,M
T412079,0.140243902439024,3000-09-13,night,1080,8740,Chabarovice,M
T412079,0.568571428571429,3000-09-14,night,1080,8740,Chabarovice,M
T412079,0.876957494407159,3000-09-14,day,1080,8740,Chabarovice,M
T412079,1,3000-09-15,night,1080,8740,Chabarovice,M
T412079,0.979557069846678,3000-09-15,day,1080,8740,Chabarovice,M
T412079,0.52967032967033,3000-09-16,night,1080,8740,Chabarovice,M
T412079,0.0390070921985816,3000-09-16,day,1080,8740,Chabarovice,M
T412079,0.776614310645724,3000-09-17,night,1080,8740,Chabarovice,M
T412079,0.105182926829268,3000-09-17,day,1080,8740,Chabarovice,M
T412079,0.0889570552147239,3000-09-18,night,1080,8740,Chabarovice,M
T412079,0.118694362017804,3000-09-18,day,1080,8740,Chabarovice,M
T412079,0.59304347826087,3000-09-19,night,1080,8740,Chabarovice,M
T412079,0.503076923076923,3000-09-19,day,1080,8740,Chabarovice,M
T412079,0.0120845921450151,3000-09-20,night,1080,8740,Chabarovice,M
T412079,0.122994652406417,3000-09-20,day,1080,8740,Chabarovice,M
T412079,0.201923076923077,3000-09-21,day,1080,8740,Chabarovice,M
T412079,0.0136986301369863,3000-09-21,night,1080,8740,Chabarovice,M
T412079,0.346153846153846,3000-09-22,day,1080,8740,Chabarovice,M
T412079,0.64406779661017,3000-09-22,night,1080,8740,Chabarovice,M
T412079,0.00602409638554217,3000-09-23,night,1080,8740,Chabarovice,M
T412079,0.586572438162544,3000-09-23,day,1080,8740,Chabarovice,M
T412079,0.138888888888889,3000-09-24,night,1080,8740,Chabarovice,M
T412079,0.102209944751381,3000-09-25,night,1080,8740,Chabarovice,M
T412079,0.134210526315789,3000-09-25,day,1080,8740,Chabarovice,M
T412079,0.0642201834862385,3000-09-26,night,1080,8740,Chabarovice,M
T412079,0.376984126984127,3000-09-26,day,1080,8740,Chabarovice,M
T412079,0.0206896551724138,3000-09-27,night,1080,8740,Chabarovice,M
T412079,0.362944162436548,3000-09-27,day,1080,8740,Chabarovice,M
T412079,0.094017094017094,3000-09-28,night,1080,8740,Chabarovice,M
T412079,0.261637239165329,3000-09-28,day,1080,8740,Chabarovice,M
T412079,0.0392156862745098,3000-09-29,night,1080,8740,Chabarovice,M
T412079,0.45397489539749,3000-09-29,day,1080,8740,Chabarovice,M
T412079,0.00344827586206897,3000-09-30,day,1080,8740,Chabarovice,M
T412079,0.892592592592593,3000-10-01,day,1080,8740,Chabarovice,M
T412079,0.443037974683544,3000-10-01,night,1080,8740,Chabarovice,M
T412079,1,3000-10-02,night,1080,8740,Chabarovice,M
T412079,0.35,3000-10-02,day,1080,8740,Chabarovice,M
T412079,0.820143884892086,3000-10-03,night,1080,8740,Chabarovice,M
T412079,0.836477987421384,3000-10-04,night,1080,8740,Chabarovice,M
T412079,0.246636771300448,3000-10-04,day,1080,8740,Chabarovice,M
T412079,0.297738693467337,3000-10-05,night,1080,8740,Chabarovice,M
T412079,0.843091334894614,3000-10-06,night,1080,8740,Chabarovice,M
T412079,0.766323024054983,3000-10-07,night,1080,8740,Chabarovice,M
T412079,0.385964912280702,3000-10-08,night,1080,8740,Chabarovice,M
T412079,0.255395683453237,3000-10-08,day,1080,8740,Chabarovice,M
T412079,0.949152542372881,3000-10-09,night,1080,8740,Chabarovice,M
T412079,0.192982456140351,3000-10-10,night,1080,8740,Chabarovice,M
T412079,0.56,3000-10-10,day,1080,8740,Chabarovice,M
T412079,0.741935483870968,3000-10-11,day,1080,8740,Chabarovice,M
T412079,0.878504672897196,3000-10-12,night,1080,8740,Chabarovice,M
T412079,0.964566929133858,3000-10-12,day,1080,8740,Chabarovice,M
T412079,0.598214285714286,3000-10-13,night,1080,8740,Chabarovice,M
T412079,0.787878787878788,3000-10-14,day,1080,8740,Chabarovice,M
T412079,0.902127659574468,3000-10-14,night,1080,8740,Chabarovice,M
T412079,0.766129032258065,3000-10-15,night,1080,8740,Chabarovice,M
T412079,0.244444444444444,3000-10-15,day,1080,8740,Chabarovice,M
T412079,0.907407407407407,3000-10-16,night,1080,8740,Chabarovice,M
T412079,0.518518518518519,3000-10-16,day,1080,8740,Chabarovice,M
T412079,0.551724137931035,3000-10-17,night,1080,8740,Chabarovice,M
T412079,0.25,3000-10-18,night,1080,8740,Chabarovice,M
T412079,0.383177570093458,3000-10-19,night,1080,8740,Chabarovice,M
T412079,0.468965517241379,3000-10-20,night,1080,8740,Chabarovice,M
T412079,0.0632911392405063,3000-10-20,day,1080,8740,Chabarovice,M
T412079,0.248447204968944,3000-10-21,night,1080,8740,Chabarovice,M
T412079,0.288888888888889,3000-10-21,day,1080,8740,Chabarovice,M
T412079,0.95,3000-10-22,day,1080,8740,Chabarovice,M
T412079,0.0363636363636364,3000-10-23,day,1080,8740,Chabarovice,M
T412079,0.777777777777778,3000-10-23,night,1080,8740,Chabarovice,M
T412079,0.032967032967033,3000-10-24,night,1080,8740,Chabarovice,M
T412079,0.290909090909091,3000-10-24,day,1080,8740,Chabarovice,M
T412079,0.497076023391813,3000-10-25,night,1080,8740,Chabarovice,M
T412079,0.079136690647482,3000-10-26,night,1080,8740,Chabarovice,M
T412079,0.0606060606060606,3000-10-28,day,1080,8740,Chabarovice,M
T412079,0.542857142857143,3000-10-28,night,1080,8740,Chabarovice,M
T412079,0.889795918367347,3000-10-29,night,1080,8740,Chabarovice,M
T412079,1,3000-10-29,day,1080,8740,Chabarovice,M
T412079,0.688405797101449,3000-10-30,night,1080,8740,Chabarovice,M
T412079,0.146627565982405,3000-10-30,day,1080,8740,Chabarovice,M
T412079,0.16,3000-10-31,night,1080,8740,Chabarovice,M
T412079,0.4,3000-10-31,day,1080,8740,Chabarovice,M
T412079,0.0533642691415313,3000-11-02,night,1080,8740,Chabarovice,M
T412079,0.273311897106109,3000-11-03,night,1080,8740,Chabarovice,M
T412079,0.176470588235294,3000-11-04,night,1080,8740,Chabarovice,M
T412079,0.00543478260869565,3000-11-05,night,1080,8740,Chabarovice,M
T412079,0.0224719101123596,3000-11-06,night,1080,8740,Chabarovice,M
T412079,0.115789473684211,3000-11-07,night,1080,8740,Chabarovice,M
T412079,0.0285714285714286,3000-11-07,day,1080,8740,Chabarovice,M
T412079,0.456273764258555,3000-11-08,night,1080,8740,Chabarovice,M
T412079,0.104477611940299,3000-11-08,day,1080,8740,Chabarovice,M
T412079,0.0779220779220779,3000-11-09,night,1080,8740,Chabarovice,M
T412079,0.309859154929577,3000-11-10,night,1080,8740,Chabarovice,M
T412079,0.441509433962264,3000-11-13,night,1080,8740,Chabarovice,M
T412079,0.00684931506849315,3000-11-13,day,1080,8740,Chabarovice,M
T412079,0.512,3000-11-14,night,1080,8740,Chabarovice,M
T412079,0.913165266106443,3000-11-15,night,1080,8740,Chabarovice,M
T412079,0.0196078431372549,3000-11-15,day,1080,8740,Chabarovice,M
T412079,0.125,3000-11-16,day,1080,8740,Chabarovice,M
T412079,0.0338345864661654,3000-11-17,night,1080,8740,Chabarovice,M
T412079,0.104868913857678,3000-11-18,day,1080,8740,Chabarovice,M
T412079,0.0865800865800866,3000-11-18,night,1080,8740,Chabarovice,M
T412079,0.285714285714286,3000-11-19,night,1080,8740,Chabarovice,M
T412079,0.578651685393258,3000-11-20,night,1080,8740,Chabarovice,M
T412082,0.861111111111111,3000-06-01,night,1410,19700,Chabarovice,M
T412082,1,3000-06-01,day,1410,19700,Chabarovice,M
T412082,0.898477157360406,3000-06-02,night,1410,19700,Chabarovice,M
T412082,0.967132292522597,3000-06-02,day,1410,19700,Chabarovice,M
T412082,0.918767507002801,3000-06-03,night,1410,19700,Chabarovice,M
T412082,0.988106129917658,3000-06-03,day,1410,19700,Chabarovice,M
T412082,0.938582677165354,3000-06-04,night,1410,19700,Chabarovice,M
T412082,1,3000-06-04,day,1410,19700,Chabarovice,M
T412082,0.788844621513944,3000-06-05,night,1410,19700,Chabarovice,M
T412082,0.995139732685298,3000-06-05,day,1410,19700,Chabarovice,M
T412082,0.169398907103825,3000-06-06,night,1410,19700,Chabarovice,M
T412082,0.80379746835443,3000-06-06,day,1410,19700,Chabarovice,M
T412082,0.239747634069401,3000-06-07,night,1410,19700,Chabarovice,M
T412082,0.576115485564305,3000-06-07,day,1410,19700,Chabarovice,M
T412082,0.149193548387097,3000-06-08,night,1410,19700,Chabarovice,M
T412082,0.511775362318841,3000-06-08,day,1410,19700,Chabarovice,M
T412082,0.177248677248677,3000-06-09,night,1410,19700,Chabarovice,M
T412082,0.396142433234421,3000-06-09,day,1410,19700,Chabarovice,M
T412082,0.372159090909091,3000-06-10,night,1410,19700,Chabarovice,M
T412082,0.859701492537313,3000-06-10,day,1410,19700,Chabarovice,M
T412082,0.428282828282828,3000-06-11,night,1410,19700,Chabarovice,M
T412082,0.889763779527559,3000-06-11,day,1410,19700,Chabarovice,M
T412082,0.466666666666667,3000-06-12,night,1410,19700,Chabarovice,M
T412082,0.847328244274809,3000-06-12,day,1410,19700,Chabarovice,M
T412082,0.458333333333333,3000-06-13,night,1410,19700,Chabarovice,M
T412082,0.832869080779944,3000-06-13,day,1410,19700,Chabarovice,M
T412082,0.638888888888889,3000-06-14,night,1410,19700,Chabarovice,M
T412082,0.457286432160804,3000-06-14,day,1410,19700,Chabarovice,M
T412082,0.664516129032258,3000-06-15,night,1410,19700,Chabarovice,M
T412082,0.361204013377926,3000-06-15,day,1410,19700,Chabarovice,M
T412082,0.858447488584475,3000-06-16,night,1410,19700,Chabarovice,M
T412082,0.83834281072299,3000-06-16,day,1410,19700,Chabarovice,M
T412082,0.97037037037037,3000-06-17,night,1410,19700,Chabarovice,M
T412082,0.674436674436675,3000-06-17,day,1410,19700,Chabarovice,M
T412082,0.779661016949153,3000-06-18,night,1410,19700,Chabarovice,M
T412082,0.588185654008439,3000-06-18,day,1410,19700,Chabarovice,M
T412082,0.853846153846154,3000-06-19,night,1410,19700,Chabarovice,M
T412082,0.761904761904762,3000-06-19,day,1410,19700,Chabarovice,M
T412082,1,3000-06-20,night,1410,19700,Chabarovice,M
T412082,1,3000-06-20,day,1410,19700,Chabarovice,M
T412082,1,3000-06-21,night,1410,19700,Chabarovice,M
T412082,0.998854524627721,3000-06-21,day,1410,19700,Chabarovice,M
T412082,1,3000-06-22,night,1410,19700,Chabarovice,M
T412082,1,3000-06-22,day,1410,19700,Chabarovice,M
T412082,0.796610169491525,3000-06-23,night,1410,19700,Chabarovice,M
T412082,0.822222222222222,3000-06-23,day,1410,19700,Chabarovice,M
T412082,0.886877828054299,3000-06-24,night,1410,19700,Chabarovice,M
T412082,0.663109756097561,3000-06-24,day,1410,19700,Chabarovice,M
T412082,1,3000-06-25,night,1410,19700,Chabarovice,M
T412082,0.736322869955157,3000-06-25,day,1410,19700,Chabarovice,M
T412082,0.971544715447154,3000-06-26,night,1410,19700,Chabarovice,M
T412082,0.722606120434354,3000-06-26,day,1410,19700,Chabarovice,M
T412082,1,3000-06-27,night,1410,19700,Chabarovice,M
T412082,0.998198198198198,3000-06-27,day,1410,19700,Chabarovice,M
T412082,0.984615384615385,3000-06-28,night,1410,19700,Chabarovice,M
T412082,0.987514188422247,3000-06-28,day,1410,19700,Chabarovice,M
T412082,0.996551724137931,3000-06-29,night,1410,19700,Chabarovice,M
T412082,0.707607699358387,3000-06-29,day,1410,19700,Chabarovice,M
T412082,0.986531986531987,3000-06-30,night,1410,19700,Chabarovice,M
T412082,0.837807606263982,3000-06-30,day,1410,19700,Chabarovice,M
T412082,0.81981981981982,3000-07-01,night,1410,19700,Chabarovice,M
T412082,0.759791122715405,3000-07-01,day,1410,19700,Chabarovice,M
T412082,0.8,3000-07-02,night,1410,19700,Chabarovice,M
T412082,0.736842105263158,3000-07-02,day,1410,19700,Chabarovice,M
T412082,0.964285714285714,3000-07-03,night,1410,19700,Chabarovice,M
T412082,0.622377622377622,3000-07-03,day,1410,19700,Chabarovice,M
T412082,0.375,3000-07-04,day,1410,19700,Chabarovice,M
T412082,0.545454545454545,3000-07-05,day,1410,19700,Chabarovice,M
T412082,1,3000-07-05,night,1410,19700,Chabarovice,M
T412082,0.788863109048724,3000-07-06,day,1410,19700,Chabarovice,M
T412082,0.808080808080808,3000-07-06,night,1410,19700,Chabarovice,M
T412082,0.942928039702233,3000-07-07,day,1410,19700,Chabarovice,M
T412082,0.842105263157895,3000-07-07,night,1410,19700,Chabarovice,M
T412082,0.991735537190083,3000-07-08,night,1410,19700,Chabarovice,M
T412082,0.992574257425743,3000-07-08,day,1410,19700,Chabarovice,M
T412082,0.960264900662252,3000-07-09,night,1410,19700,Chabarovice,M
T412082,0.826825127334465,3000-07-09,day,1410,19700,Chabarovice,M
T412082,0.910714285714286,3000-07-10,night,1410,19700,Chabarovice,M
T412082,0.766574585635359,3000-07-10,day,1410,19700,Chabarovice,M
T412082,1,3000-07-11,night,1410,19700,Chabarovice,M
T412082,0.886473429951691,3000-07-11,day,1410,19700,Chabarovice,M
T412082,0.982490272373541,3000-07-12,night,1410,19700,Chabarovice,M
T412082,0.911297852474323,3000-07-12,day,1410,19700,Chabarovice,M
T412082,0.816666666666667,3000-07-13,night,1410,19700,Chabarovice,M
T412082,0.833530106257379,3000-07-13,day,1410,19700,Chabarovice,M
T412082,0.979274611398964,3000-07-14,night,1410,19700,Chabarovice,M
T412082,0.801342281879195,3000-07-14,day,1410,19700,Chabarovice,M
T412082,0.492957746478873,3000-07-15,night,1410,19700,Chabarovice,M
T412082,0.823529411764706,3000-07-15,day,1410,19700,Chabarovice,M
T412082,0.76530612244898,3000-07-16,night,1410,19700,Chabarovice,M
T412082,0.825995807127883,3000-07-16,day,1410,19700,Chabarovice,M
T412082,1,3000-07-17,night,1410,19700,Chabarovice,M
T412082,0.99537750385208,3000-07-17,day,1410,19700,Chabarovice,M
T412082,0.964285714285714,3000-07-18,night,1410,19700,Chabarovice,M
T412082,0.884026258205689,3000-07-18,day,1410,19700,Chabarovice,M
T412082,0.755711775043937,3000-07-19,night,1410,19700,Chabarovice,M
T412082,0.879417879417879,3000-07-19,day,1410,19700,Chabarovice,M
T412082,0.678983833718245,3000-07-20,night,1410,19700,Chabarovice,M
T412082,0.733262486716259,3000-07-20,day,1410,19700,Chabarovice,M
T412082,0.971717171717172,3000-07-21,night,1410,19700,Chabarovice,M
T412082,0.809080325960419,3000-07-21,day,1410,19700,Chabarovice,M
T412082,1,3000-07-22,night,1410,19700,Chabarovice,M
T412082,1,3000-07-22,day,1410,19700,Chabarovice,M
T412082,0.994871794871795,3000-07-23,night,1410,19700,Chabarovice,M
T412082,0.805410122164049,3000-07-23,day,1410,19700,Chabarovice,M
T412082,0.973045822102426,3000-07-24,night,1410,19700,Chabarovice,M
T412082,0.970124481327801,3000-07-24,day,1410,19700,Chabarovice,M
T412082,0.954929577464789,3000-07-25,night,1410,19700,Chabarovice,M
T412082,0.710010319917441,3000-07-25,day,1410,19700,Chabarovice,M
T412082,0.879656160458453,3000-07-26,night,1410,19700,Chabarovice,M
T412082,0.806140350877193,3000-07-26,day,1410,19700,Chabarovice,M
T412082,1,3000-07-27,night,1410,19700,Chabarovice,M
T412082,0.735947712418301,3000-07-27,day,1410,19700,Chabarovice,M
T412082,1,3000-07-28,night,1410,19700,Chabarovice,M
T412082,0.908163265306122,3000-07-28,day,1410,19700,Chabarovice,M
T412082,1,3000-07-29,day,1410,19700,Chabarovice,M
T412082,1,3000-07-29,night,1410,19700,Chabarovice,M
T412082,0.619047619047619,3000-07-30,night,1410,19700,Chabarovice,M
T412082,0.86150234741784,3000-07-30,day,1410,19700,Chabarovice,M
T412082,0.835125448028674,3000-07-31,night,1410,19700,Chabarovice,M
T412082,0.768957345971564,3000-07-31,day,1410,19700,Chabarovice,M
T412082,0.966101694915254,3000-08-01,night,1410,19700,Chabarovice,M
T412082,0.99867197875166,3000-08-01,day,1410,19700,Chabarovice,M
T412082,0.991228070175439,3000-08-02,night,1410,19700,Chabarovice,M
T412082,0.975778546712803,3000-08-02,day,1410,19700,Chabarovice,M
T412082,1,3000-08-03,night,1410,19700,Chabarovice,M
T412082,0.85421686746988,3000-08-03,day,1410,19700,Chabarovice,M
T412082,1,3000-08-04,night,1410,19700,Chabarovice,M
T412082,0.838105726872247,3000-08-04,day,1410,19700,Chabarovice,M
T412082,0.943683409436834,3000-08-05,night,1410,19700,Chabarovice,M
T412082,0.843117408906883,3000-08-05,day,1410,19700,Chabarovice,M
T412082,1,3000-08-06,night,1410,19700,Chabarovice,M
T412082,0.983298538622129,3000-08-06,day,1410,19700,Chabarovice,M
T412082,1,3000-08-07,night,1410,19700,Chabarovice,M
T412082,0.882352941176471,3000-08-07,day,1410,19700,Chabarovice,M
T412082,1,3000-08-08,night,1410,19700,Chabarovice,M
T412082,0.951807228915663,3000-08-08,day,1410,19700,Chabarovice,M
T412082,1,3000-08-09,night,1410,19700,Chabarovice,M
T412082,0.994005994005994,3000-08-09,day,1410,19700,Chabarovice,M
T412082,0.938144329896907,3000-08-10,night,1410,19700,Chabarovice,M
T412082,0.894179894179894,3000-08-10,day,1410,19700,Chabarovice,M
T412082,0.997198879551821,3000-08-11,night,1410,19700,Chabarovice,M
T412082,0.902348578491965,3000-08-11,day,1410,19700,Chabarovice,M
T412082,0.97682119205298,3000-08-12,night,1410,19700,Chabarovice,M
T412082,0.960912052117264,3000-08-12,day,1410,19700,Chabarovice,M
T412082,1,3000-08-13,night,1410,19700,Chabarovice,M
T412082,0.997668997668998,3000-08-13,day,1410,19700,Chabarovice,M
T412082,0.993258426966292,3000-08-14,night,1410,19700,Chabarovice,M
